         10x4P-LH                 (10x4P-LH.dat)                                                                                                                                    
         v2022-0915                                                                                                                                                                 
         Simulation Date: 09/23/2022                                                                                                                                                
                                                                                                                                                                                    
         AIRFOIL AERO DATA GENERATED USING:  POLAR DIAGRAMS                                                                                                                         
                                                                                                                                                                                    
         ====== PERFORMANCE DATA (versus advance ratio and MPH) ======                                                                                                              
                                                                                                                                                                                    
         DEFINITIONS: (Underwater)                                                                                                                                                  
         J=V/nD (advance ratio)                                                                                                                                                     
         Ct=T/(rho * n**2 * D**4) (thrust coef.)                                                                                                                                    
         Cp=P/(rho * n**3 * D**5) (power coef.)                                                                                                                                     
         Pe=Ct*J/Cp (efficiency)                                                                                                                                                    
         V  (model speed in MPH)                                                                                                                                                    
         Vtip (tip speed, fps)                                                                                                                                                      
         Reyn (at 75% of span)                                                                                                                                                      
         FOM (Figure of Merit)                                                                                                                                                      
                                                                                                                                                                                    
                                                                                                                                                                                    
         PROP RPM =        100                                                                                                                                                      
                                                                                                                                                                                    
         V          J           Pe         Ct          Cp          PWR         Torque      Thrust      PWR         Torque      Thrust      THR/PWR      Vtip      Reyn       FOM    
                                                                                                                                                                                    
         PROP RPM =       1100                                                                                                                                                      
                                                                                                                                                                                    
         V          J           Pe         Ct          Cp          PWR         Torque      Thrust      PWR         Torque      Thrust      THR/PWR      Vtip      Reyn       FOM    
       (mph)     (Adv_Ratio)     -          -           -          (Hp)        (In-Lbf)     (Lbf)      (W)         (N-m)       (N)         (g/W)       (ft/s)      -          -     
        0.00      0.0000      0.0000      0.0878      0.0285       0.249      14.282      27.629     185.872       1.614     122.894      67.421       48.00     191462.    0.7281  
        0.21      0.0197      0.0592      0.0860      0.0287       0.251      14.356      27.059     186.830       1.622     120.360      65.692       48.00     191571.    0.7021  
        0.41      0.0395      0.1154      0.0841      0.0288       0.252      14.412      26.458     187.567       1.628     117.687      63.981       48.00     191687.    0.6762  
        0.62      0.0592      0.1685      0.0821      0.0289       0.252      14.450      25.826     188.053       1.633     114.875      62.291       48.01     191810.    0.6504  
        0.82      0.0790      0.2186      0.0800      0.0289       0.252      14.465      25.162     188.256       1.634     111.920      60.623       48.01     191940.    0.6248  
        1.03      0.0987      0.2659      0.0778      0.0289       0.252      14.457      24.464     188.145       1.633     108.817      58.977       48.02     192077.    0.5993  
        1.23      0.1185      0.3103      0.0755      0.0288       0.252      14.422      23.733     187.689       1.629     105.566      57.354       48.03     192222.    0.5741  
        1.44      0.1382      0.3519      0.0730      0.0287       0.251      14.358      22.969     186.857       1.622     102.166      55.754       48.04     192375.    0.5490  
        1.65      0.1579      0.3908      0.0705      0.0285       0.249      14.263      22.172     185.627       1.611      98.621      54.176       48.06     192536.    0.5241  
        1.85      0.1777      0.4270      0.0679      0.0282       0.247      14.137      21.343     183.977       1.597      94.934      52.618       48.07     192705.    0.4994  
        2.06      0.1974      0.4605      0.0651      0.0279       0.244      13.976      20.483     181.889       1.579      91.110      51.079       48.09     192882.    0.4750  
        2.26      0.2172      0.4915      0.0623      0.0275       0.241      13.780      19.594     179.343       1.557      87.156      49.556       48.11     193067.    0.4507  
        2.47      0.2369      0.5198      0.0594      0.0271       0.236      13.548      18.677     176.322       1.531      83.076      48.045       48.13     193262.    0.4266  
        2.67      0.2567      0.5455      0.0564      0.0265       0.232      13.278      17.732     172.807       1.500      78.874      46.543       48.16     193465.    0.4027  
        2.88      0.2764      0.5686      0.0533      0.0259       0.226      12.969      16.762     168.781       1.465      74.556      45.044       48.18     193677.    0.3789  
        3.08      0.2962      0.5889      0.0501      0.0252       0.220      12.619      15.766     164.225       1.426      70.126      43.543       48.21     193898.    0.3552  
        3.29      0.3159      0.6064      0.0469      0.0244       0.213      12.227      14.746     159.121       1.381      65.589      42.032       48.24     194129.    0.3316  
        3.50      0.3356      0.6208      0.0436      0.0236       0.206      11.791      13.703     153.453       1.332      60.951      40.503       48.27     194369.    0.3080  
        3.70      0.3554      0.6320      0.0402      0.0226       0.197      11.311      12.638     147.205       1.278      56.216      38.941       48.30     194618.    0.2844  
        3.91      0.3751      0.6396      0.0367      0.0215       0.188      10.785      11.553     140.362       1.219      51.389      37.334       48.34     194878.    0.2607  
        4.11      0.3949      0.6430      0.0332      0.0204       0.178      10.213      10.449     132.912       1.154      46.478      35.658       48.37     195147.    0.2368  
        4.32      0.4146      0.6416      0.0297      0.0192       0.167       9.593       9.327     124.844       1.084      41.488      33.887       48.41     195426.    0.2126  
        4.52      0.4344      0.6344      0.0260      0.0178       0.156       8.925       8.190     116.150       1.008      36.428      31.981       48.45     195715.    0.1880  
        4.73      0.4541      0.6197      0.0224      0.0164       0.143       8.208       7.038     106.826       0.927      31.305      29.882       48.50     196014.    0.1629  
        4.94      0.4738      0.5952      0.0187      0.0149       0.130       7.443       5.874      96.871       0.841      26.128      27.504       48.54     196324.    0.1370  
        5.14      0.4936      0.5569      0.0149      0.0132       0.116       6.630       4.701      86.288       0.749      20.909      24.709       48.59     196644.    0.1101  
        5.35      0.5133      0.4985      0.0112      0.0115       0.101       5.770       3.520      75.088       0.652      15.658      21.265       48.63     196973.    0.0820  
        5.55      0.5331      0.4076      0.0074      0.0097       0.085       4.862       2.336      63.281       0.549      10.390      16.743       48.68     197313.    0.0526  
        5.76      0.5528      0.2587      0.0037      0.0078       0.068       3.909       1.149      50.870       0.442       5.112      10.246       48.73     197660.    0.0226  
        5.96      0.5726     -0.0342     -0.0003      0.0057       0.050       2.847      -0.107      37.045       0.322      -0.475      -1.308       48.79     197909.    0.0000  
                                                                                                                                                                                    
                                                                                                                                                                                    
                                                                                                                                                                                    
         PROP RPM =       1200                                                                                                                                                      
                                                                                                                                                                                    
         V          J           Pe         Ct          Cp          PWR         Torque      Thrust      PWR         Torque      Thrust      THR/PWR      Vtip      Reyn       FOM    
       (mph)     (Adv_Ratio)     -          -           -          (Hp)        (In-Lbf)     (Lbf)      (W)         (N-m)       (N)         (g/W)       (ft/s)      -          -     
        0.00      0.0000      0.0000      0.0879      0.0283       0.321      16.850      32.886     239.229       1.904     146.279      62.351       52.36     208867.    0.7346  
        0.23      0.0200      0.0605      0.0860      0.0284       0.323      16.940      32.199     240.502       1.914     143.222      60.726       52.36     208988.    0.7080  
        0.45      0.0400      0.1179      0.0841      0.0286       0.324      17.009      31.474     241.480       1.922     139.996      59.117       52.36     209117.    0.6814  
        0.68      0.0600      0.1720      0.0820      0.0286       0.325      17.054      30.710     242.120       1.927     136.599      57.530       52.37     209253.    0.6550  
        0.91      0.0800      0.2232      0.0799      0.0287       0.325      17.072      29.907     242.382       1.929     133.027      55.965       52.38     209397.    0.6288  
        1.14      0.1000      0.2713      0.0776      0.0286       0.325      17.061      29.064     242.222       1.928     129.275      54.423       52.39     209549.    0.6028  
        1.36      0.1201      0.3164      0.0753      0.0286       0.324      17.017      28.179     241.597       1.923     125.341      52.903       52.40     209710.    0.5770  
        1.59      0.1401      0.3587      0.0728      0.0284       0.322      16.938      27.254     240.469       1.914     121.225      51.406       52.41     209880.    0.5514  
        1.82      0.1601      0.3982      0.0702      0.0282       0.320      16.820      26.289     238.807       1.900     116.932      49.930       52.43     210058.    0.5260  
        2.05      0.1801      0.4349      0.0676      0.0280       0.317      16.664      25.285     236.580       1.883     112.466      48.476       52.45     210246.    0.5008  
        2.27      0.2001      0.4689      0.0648      0.0276       0.313      16.465      24.244     233.764       1.860     107.835      47.040       52.47     210443.    0.4759  
        2.50      0.2201      0.5002      0.0619      0.0272       0.309      16.224      23.167     230.333       1.833     103.045      45.619       52.49     210650.    0.4511  
        2.73      0.2401      0.5289      0.0589      0.0268       0.303      15.937      22.055     226.263       1.801      98.101      44.212       52.51     210866.    0.4266  
        2.96      0.2601      0.5548      0.0559      0.0262       0.297      15.603      20.910     221.529       1.763      93.010      42.813       52.54     211092.    0.4022  
        3.18      0.2801      0.5780      0.0527      0.0256       0.290      15.221      19.734     216.106       1.720      87.778      41.419       52.57     211328.    0.3780  
        3.41      0.3001      0.5984      0.0495      0.0248       0.282      14.789      18.527     209.969       1.671      82.410      40.022       52.60     211575.    0.3539  
        3.64      0.3202      0.6159      0.0462      0.0240       0.272      14.305      17.292     203.096       1.616      76.913      38.617       52.63     211832.    0.3299  
        3.87      0.3402      0.6303      0.0428      0.0231       0.262      13.767      16.028     195.463       1.555      71.293      37.193       52.67     212100.    0.3059  
        4.09      0.3602      0.6413      0.0394      0.0221       0.251      13.175      14.738     187.049       1.488      65.556      35.739       52.70     212378.    0.2819  
        4.32      0.3802      0.6485      0.0359      0.0210       0.238      12.526      13.424     177.835       1.415      59.710      34.238       52.74     212668.    0.2577  
        4.55      0.4002      0.6514      0.0323      0.0198       0.225      11.819      12.087     167.804       1.335      53.763      32.671       52.78     212968.    0.2334  
        4.78      0.4202      0.6491      0.0287      0.0186       0.210      11.054      10.729     156.943       1.249      47.722      31.006       52.83     213280.    0.2087  
        5.00      0.4402      0.6405      0.0250      0.0172       0.195      10.230       9.352     145.242       1.156      41.597      29.204       52.87     213603.    0.1835  
        5.23      0.4602      0.6237      0.0213      0.0157       0.178       9.347       7.958     132.697       1.056      35.398      27.202       52.92     213937.    0.1577  
        5.46      0.4802      0.5958      0.0175      0.0141       0.160       8.403       6.551     119.308       0.949      29.139      24.905       52.97     214283.    0.1310  
        5.68      0.5002      0.5522      0.0137      0.0124       0.141       7.402       5.133     105.083       0.836      22.832      22.156       53.02     214640.    0.1031  
        5.91      0.5203      0.4841      0.0099      0.0106       0.121       6.342       3.708      90.036       0.716      16.493      18.680       53.07     215009.    0.0739  
        6.14      0.5403      0.3750      0.0061      0.0088       0.099       5.225       2.279      74.183       0.590      10.137      13.934       53.13     215387.    0.0432  
        6.37      0.5603      0.1862      0.0023      0.0068       0.077       4.049       0.845      57.490       0.457       3.760       6.669       53.19     215771.    0.0126  
        6.59      0.5803                                                                                                                                                            
                                                                                                                                                                                    
                                                                                                                                                                                    
                                                                                                                                                                                    
         PROP RPM =       1300                                                                                                                                                      
                                                                                                                                                                                    
         V          J           Pe         Ct          Cp          PWR         Torque      Thrust      PWR         Torque      Thrust      THR/PWR      Vtip      Reyn       FOM    
       (mph)     (Adv_Ratio)     -          -           -          (Hp)        (In-Lbf)     (Lbf)      (W)         (N-m)       (N)         (g/W)       (ft/s)      -          -     
        0.00      0.0000      0.0000      0.0879      0.0281       0.405      19.625      38.602     301.843       2.217     171.700      58.006       56.72     226273.    0.7404  
        0.24      0.0198      0.0603      0.0861      0.0282       0.407      19.730      37.806     303.458       2.229     168.160      56.507       56.72     226402.    0.7138  
        0.49      0.0395      0.1174      0.0841      0.0283       0.409      19.811      36.966     304.707       2.238     164.425      55.026       56.73     226539.    0.6873  
        0.73      0.0593      0.1714      0.0821      0.0284       0.410      19.865      36.083     305.540       2.244     160.496      53.564       56.73     226685.    0.6610  
        0.97      0.0790      0.2223      0.0800      0.0284       0.410      19.889      35.154     305.905       2.247     156.365      52.123       56.74     226839.    0.6349  
        1.22      0.0988      0.2703      0.0778      0.0284       0.410      19.879      34.179     305.749       2.246     152.030      50.704       56.75     227001.    0.6090  
        1.46      0.1186      0.3155      0.0755      0.0284       0.409      19.832      33.158     305.020       2.241     147.486      49.306       56.76     227173.    0.5833  
        1.70      0.1383      0.3578      0.0730      0.0282       0.407      19.744      32.089     303.670       2.231     142.734      47.930       56.78     227353.    0.5578  
        1.95      0.1581      0.3973      0.0705      0.0281       0.405      19.613      30.975     301.658       2.216     137.778      46.574       56.79     227543.    0.5326  
        2.19      0.1778      0.4342      0.0679      0.0278       0.401      19.437      29.817     298.949       2.196     132.625      45.238       56.81     227743.    0.5075  
        2.43      0.1976      0.4684      0.0651      0.0275       0.396      19.213      28.615     295.512       2.171     127.281      43.920       56.84     227953.    0.4827  
        2.68      0.2173      0.4999      0.0623      0.0271       0.391      18.941      27.373     291.315       2.140     121.754      42.619       56.86     228172.    0.4581  
        2.92      0.2371      0.5289      0.0594      0.0266       0.384      18.616      26.090     286.328       2.103     116.050      41.330       56.88     228402.    0.4337  
        3.16      0.2569      0.5552      0.0564      0.0261       0.376      18.239      24.770     280.520       2.061     110.178      40.051       56.91     228642.    0.4095  
        3.41      0.2766      0.5789      0.0533      0.0255       0.367      17.806      23.413     273.860       2.012     104.142      38.777       56.94     228893.    0.3855  
        3.65      0.2964      0.5999      0.0501      0.0248       0.357      17.315      22.021     266.319       1.956      97.950      37.504       56.98     229155.    0.3616  
        3.89      0.3161      0.6181      0.0469      0.0240       0.346      16.766      20.596     257.867       1.894      91.609      36.226       57.01     229428.    0.3378  
        4.14      0.3359      0.6333      0.0436      0.0231       0.333      16.155      19.138     248.476       1.825      85.126      34.935       57.05     229712.    0.3140  
        4.38      0.3557      0.6453      0.0402      0.0221       0.319      15.482      17.650     238.119       1.749      78.508      33.620       57.09     230008.    0.2902  
        4.62      0.3754      0.6538      0.0367      0.0211       0.304      14.744      16.134     226.773       1.666      71.763      32.269       57.13     230314.    0.2663  
        4.86      0.3952      0.6583      0.0332      0.0199       0.288      13.941      14.591     214.415       1.575      64.900      30.865       57.17     230633.    0.2422  
        5.11      0.4149      0.6580      0.0296      0.0187       0.270      13.070      13.023     201.029       1.477      57.928      29.384       57.22     230963.    0.2179  
        5.35      0.4347      0.6520      0.0260      0.0174       0.250      12.132      11.433     186.602       1.371      50.856      27.791       57.26     231306.    0.1931  
        5.59      0.4545      0.6386      0.0224      0.0159       0.229      11.126       9.824     171.125       1.257      43.698      26.039       57.31     231660.    0.1677  
        5.84      0.4742      0.6156      0.0187      0.0144       0.207      10.051       8.198     154.597       1.136      36.465      24.052       57.37     232026.    0.1415  
        6.08      0.4940      0.5788      0.0149      0.0127       0.184       8.909       6.559     137.026       1.007      29.173      21.710       57.42     232404.    0.1142  
        6.32      0.5137      0.5214      0.0112      0.0110       0.159       7.700       4.910     118.427       0.870      21.839      18.805       57.48     232795.    0.0856  
        6.57      0.5335      0.4302      0.0074      0.0092       0.133       6.425       3.256      98.819       0.726      14.480      14.942       57.54     233196.    0.0554  
        6.81      0.5533      0.2767      0.0036      0.0073       0.105       5.085       1.598      78.205       0.574       7.107       9.267       57.60     233607.    0.0241  
        7.05      0.5730                                                                                                                                                            
                                                                                                                                                                                    
                                                                                                                                                                                    
                                                                                                                                                                                    
         PROP RPM =       1400                                                                                                                                                      
                                                                                                                                                                                    
         V          J           Pe         Ct          Cp          PWR         Torque      Thrust      PWR         Torque      Thrust      THR/PWR      Vtip      Reyn       FOM    
       (mph)     (Adv_Ratio)     -          -           -          (Hp)        (In-Lbf)     (Lbf)      (W)         (N-m)       (N)         (g/W)       (ft/s)      -          -     
        0.00      0.0000      0.0000      0.0879      0.0279       0.502      22.606      44.775     374.437       2.554     199.158      54.237       61.09     243678.    0.7456  
        0.26      0.0198      0.0608      0.0861      0.0280       0.505      22.729      43.850     376.474       2.568     195.046      52.830       61.09     243818.    0.7188  
        0.52      0.0396      0.1183      0.0842      0.0281       0.507      22.824      42.875     378.052       2.579     190.708      51.440       61.09     243966.    0.6920  
        0.79      0.0594      0.1728      0.0821      0.0282       0.508      22.888      41.849     379.108       2.586     186.143      50.068       61.10     244123.    0.6654  
        1.05      0.0792      0.2241      0.0800      0.0283       0.509      22.916      40.770     379.576       2.589     181.345      48.718       61.11     244289.    0.6391  
        1.31      0.0990      0.2725      0.0778      0.0282       0.509      22.905      39.638     379.392       2.588     176.308      47.387       61.12     244464.    0.6130  
        1.57      0.1187      0.3180      0.0755      0.0282       0.508      22.851      38.451     378.488       2.582     171.028      46.078       61.13     244649.    0.5870  
        1.84      0.1385      0.3606      0.0730      0.0281       0.505      22.749      37.209     376.804       2.570     165.506      44.790       61.15     244844.    0.5613  
        2.10      0.1583      0.4005      0.0705      0.0279       0.502      22.597      35.914     374.290       2.553     159.747      43.522       61.16     245049.    0.5359  
        2.36      0.1781      0.4376      0.0679      0.0276       0.497      22.392      34.568     370.900       2.530     153.759      42.273       61.18     245265.    0.5106  
        2.62      0.1979      0.4721      0.0651      0.0273       0.492      22.133      33.172     366.596       2.501     147.549      41.042       61.21     245491.    0.4857  
        2.89      0.2177      0.5039      0.0623      0.0269       0.485      21.815      31.728     361.336       2.465     141.126      39.827       61.23     245728.    0.4609  
        3.15      0.2375      0.5331      0.0594      0.0264       0.476      21.438      30.238     355.085       2.422     134.498      38.625       61.26     245976.    0.4364  
        3.41      0.2573      0.5597      0.0563      0.0259       0.466      20.998      28.704     347.801       2.372     127.673      37.432       61.29     246236.    0.4120  
        3.67      0.2771      0.5837      0.0532      0.0253       0.455      20.494      27.127     339.447       2.315     120.659      36.247       61.32     246507.    0.3879  
        3.94      0.2969      0.6049      0.0501      0.0246       0.443      19.922      25.509     329.986       2.251     113.464      35.062       61.36     246789.    0.3638  
        4.20      0.3166      0.6234      0.0468      0.0238       0.428      19.282      23.852     319.379       2.178     106.095      33.874       61.40     247084.    0.3399  
        4.46      0.3364      0.6389      0.0435      0.0229       0.412      18.570      22.159     307.592       2.098      98.561      32.675       61.44     247391.    0.3160  
        4.72      0.3562      0.6512      0.0401      0.0219       0.395      17.785      20.430     294.590       2.009      90.871      31.455       61.48     247710.    0.2921  
        4.99      0.3760      0.6600      0.0366      0.0209       0.376      16.925      18.668     280.345       1.912      83.033      30.202       61.52     248041.    0.2681  
        5.25      0.3958      0.6649      0.0331      0.0197       0.355      15.989      16.875     264.828       1.806      75.058      28.901       61.57     248385.    0.2439  
        5.51      0.4156      0.6649      0.0295      0.0185       0.333      14.974      15.053     248.019       1.692      66.957      27.529       61.62     248742.    0.2194  
        5.77      0.4354      0.6593      0.0259      0.0171       0.308      13.880      13.206     229.901       1.568      58.741      26.054       61.67     249111.    0.1945  
        6.03      0.4552      0.6463      0.0223      0.0157       0.282      12.706      11.336     210.463       1.436      50.424      24.431       61.72     249494.    0.1690  
        6.30      0.4750      0.6235      0.0185      0.0141       0.254      11.453       9.447     189.707       1.294      42.021      22.587       61.78     249889.    0.1426  
        6.56      0.4948      0.5869      0.0148      0.0125       0.225      10.121       7.543     167.640       1.143      33.551      20.409       61.84     250298.    0.1152  
        6.82      0.5145      0.5291      0.0110      0.0107       0.193       8.711       5.628     144.281       0.984      25.033      17.692       61.90     250719.    0.0862  
        7.08      0.5343      0.4363      0.0073      0.0089       0.160       7.224       3.707     119.657       0.816      16.487      14.050       61.96     251153.    0.0556  
        7.35      0.5541      0.2775      0.0035      0.0070       0.126       5.661       1.781      93.765       0.640       7.924       8.617       62.03     251596.    0.0236  
        7.61      0.5739                                                                                                                                                            
                                                                                                                                                                                    
                                                                                                                                                                                    
                                                                                                                                                                                    
         PROP RPM =       1500                                                                                                                                                      
                                                                                                                                                                                    
         V          J           Pe         Ct          Cp          PWR         Torque      Thrust      PWR         Torque      Thrust      THR/PWR      Vtip      Reyn       FOM    
       (mph)     (Adv_Ratio)     -          -           -          (Hp)        (In-Lbf)     (Lbf)      (W)         (N-m)       (N)         (g/W)       (ft/s)      -          -     
        0.00      0.0000      0.0000      0.0879      0.0277       0.614      25.793      51.406     457.736       2.914     228.653      50.938       65.45     261084.    0.7503  
        0.28      0.0197      0.0609      0.0861      0.0279       0.617      25.934      50.349     460.251       2.930     223.951      49.618       65.45     261233.    0.7233  
        0.56      0.0394      0.1186      0.0842      0.0280       0.620      26.045      49.234     462.207       2.942     218.992      48.314       65.46     261391.    0.6965  
        0.84      0.0591      0.1732      0.0822      0.0281       0.622      26.119      48.061     463.524       2.951     213.774      47.029       65.46     261558.    0.6698  
        1.12      0.0789      0.2247      0.0801      0.0281       0.622      26.153      46.828     464.126       2.955     208.291      45.763       65.47     261735.    0.6434  
        1.40      0.0986      0.2733      0.0779      0.0281       0.622      26.142      45.534     463.930       2.953     202.535      44.517       65.48     261922.    0.6172  
        1.68      0.1183      0.3189      0.0755      0.0280       0.621      26.081      44.178     462.858       2.947     196.503      43.291       65.50     262120.    0.5912  
        1.96      0.1380      0.3617      0.0731      0.0279       0.618      25.967      42.760     460.833       2.934     190.195      42.086       65.51     262328.    0.5654  
        2.24      0.1577      0.4017      0.0706      0.0277       0.614      25.796      41.281     457.795       2.914     183.617      40.900       65.53     262546.    0.5399  
        2.52      0.1774      0.4391      0.0680      0.0275       0.608      25.565      39.743     453.688       2.888     176.777      39.733       65.55     262776.    0.5146  
        2.80      0.1972      0.4737      0.0652      0.0271       0.601      25.270      38.148     448.464       2.855     169.684      38.583       65.58     263017.    0.4896  
        3.08      0.2169      0.5058      0.0624      0.0268       0.593      24.910      36.499     442.074       2.814     162.349      37.448       65.61     263270.    0.4648  
        3.36      0.2366      0.5352      0.0595      0.0263       0.583      24.482      34.797     434.472       2.766     154.779      36.327       65.64     263534.    0.4403  
        3.64      0.2563      0.5621      0.0565      0.0258       0.571      23.982      33.045     425.610       2.710     146.984      35.216       65.67     263810.    0.4159  
        3.92      0.2760      0.5863      0.0534      0.0251       0.557      23.409      31.244     415.441       2.645     138.974      34.112       65.70     264099.    0.3917  
        4.20      0.2957      0.6079      0.0503      0.0245       0.542      22.760      29.397     403.919       2.571     130.757      33.010       65.74     264400.    0.3677  
        4.48      0.3155      0.6268      0.0470      0.0237       0.524      22.032      27.505     390.998       2.489     122.341      31.906       65.78     264714.    0.3438  
        4.76      0.3352      0.6427      0.0437      0.0228       0.505      21.223      25.571     376.636       2.398     113.738      30.794       65.82     265040.    0.3199  
        5.04      0.3549      0.6556      0.0403      0.0218       0.484      20.330      23.596     360.791       2.297     104.955      29.664       65.87     265380.    0.2960  
        5.32      0.3746      0.6650      0.0369      0.0208       0.461      19.351      21.584     343.424       2.186      96.004      28.506       65.91     265733.    0.2721  
        5.60      0.3943      0.6705      0.0334      0.0196       0.435      18.285      19.536     324.505       2.066      86.895      27.306       65.96     266099.    0.2480  
        5.88      0.4140      0.6715      0.0298      0.0184       0.408      17.130      17.455     304.005       1.935      77.642      26.043       66.02     266479.    0.2235  
        6.16      0.4338      0.6669      0.0262      0.0171       0.378      15.885      15.346     281.904       1.795      68.257      24.690       66.07     266872.    0.1987  
        6.44      0.4535      0.6553      0.0226      0.0156       0.346      14.549      13.210     258.190       1.644      58.756      23.206       66.13     267279.    0.1733  
        6.72      0.4732      0.6343      0.0189      0.0141       0.312      13.121      11.051     232.861       1.482      49.156      21.526       66.19     267700.    0.1470  
        7.00      0.4929      0.6000      0.0152      0.0125       0.276      11.604       8.875     205.926       1.311      39.477      19.549       66.25     268135.    0.1197  
        7.28      0.5126      0.5457      0.0114      0.0107       0.238       9.997       6.687     177.409       1.129      29.742      17.095       66.32     268584.    0.0908  
        7.56      0.5323      0.4582      0.0077      0.0089       0.198       8.302       4.490     147.340       0.938      19.973      13.823       66.38     269045.    0.0602  
        7.84      0.5521      0.3085      0.0039      0.0070       0.155       6.521       2.290     115.727       0.737      10.185       8.974       66.45     269517.    0.0279  
        8.12      0.5718      0.0020      0.0000      0.0049       0.109       4.582       0.010      81.315       0.518       0.045       0.057       66.53     269920.    0.0000  
                                                                                                                                                                                    
                                                                                                                                                                                    
                                                                                                                                                                                    
         PROP RPM =       1600                                                                                                                                                      
                                                                                                                                                                                    
         V          J           Pe         Ct          Cp          PWR         Torque      Thrust      PWR         Torque      Thrust      THR/PWR      Vtip      Reyn       FOM    
       (mph)     (Adv_Ratio)     -          -           -          (Hp)        (In-Lbf)     (Lbf)      (W)         (N-m)       (N)         (g/W)       (ft/s)      -          -     
        0.00      0.0000      0.0000      0.0879      0.0276       0.741      29.185      58.495     552.465       3.297     260.184      48.024       69.81     278490.    0.7546  
        0.30      0.0198      0.0614      0.0861      0.0277       0.745      29.347      57.290     555.540       3.316     254.826      46.774       69.81     278649.    0.7274  
        0.60      0.0395      0.1195      0.0842      0.0278       0.748      29.474      56.019     557.936       3.330     249.174      45.540       69.82     278817.    0.7003  
        0.90      0.0593      0.1745      0.0822      0.0279       0.750      29.559      54.682     559.554       3.340     243.226      44.325       69.83     278996.    0.6734  
        1.20      0.0790      0.2263      0.0801      0.0279       0.751      29.599      53.277     560.297       3.344     236.975      43.128       69.84     279186.    0.6468  
        1.50      0.0988      0.2752      0.0778      0.0279       0.751      29.587      51.801     560.070       3.343     230.413      41.951       69.85     279386.    0.6203  
        1.80      0.1185      0.3211      0.0755      0.0279       0.749      29.518      50.255     558.772       3.335     223.535      40.793       69.86     279597.    0.5941  
        2.09      0.1383      0.3642      0.0731      0.0277       0.746      29.388      48.638     556.314       3.320     216.343      39.655       69.88     279819.    0.5682  
        2.39      0.1580      0.4045      0.0706      0.0276       0.741      29.193      46.952     552.618       3.298     208.842      38.537       69.90     280053.    0.5425  
        2.69      0.1778      0.4420      0.0679      0.0273       0.734      28.929      45.198     547.618       3.268     201.042      37.436       69.92     280298.    0.5171  
        2.99      0.1975      0.4769      0.0652      0.0270       0.726      28.593      43.380     541.255       3.230     192.955      36.352       69.95     280556.    0.4919  
        3.29      0.2173      0.5092      0.0624      0.0266       0.715      28.181      41.499     533.469       3.184     184.589      35.284       69.98     280826.    0.4670  
        3.59      0.2370      0.5389      0.0594      0.0261       0.703      27.692      39.559     524.203       3.129     175.957      34.228       70.01     281109.    0.4423  
        3.89      0.2568      0.5659      0.0564      0.0256       0.688      27.121      37.560     513.398       3.064     167.069      33.183       70.05     281404.    0.4178  
        4.19      0.2765      0.5904      0.0534      0.0250       0.672      26.466      35.507     500.998       2.990     157.934      32.145       70.08     281713.    0.3935  
        4.49      0.2963      0.6122      0.0502      0.0243       0.653      25.724      33.400     486.945       2.906     148.563      31.111       70.12     282035.    0.3694  
        4.79      0.3160      0.6313      0.0470      0.0235       0.632      24.891      31.243     471.183       2.812     138.967      30.075       70.17     282371.    0.3454  
        5.09      0.3358      0.6475      0.0436      0.0226       0.608      23.965      29.037     453.661       2.708     129.156      29.031       70.21     282720.    0.3214  
        5.39      0.3555      0.6606      0.0403      0.0217       0.582      22.944      26.785     434.327       2.592     119.141      27.972       70.26     283083.    0.2974  
        5.69      0.3753      0.6702      0.0368      0.0206       0.554      21.825      24.491     413.136       2.466     108.934      26.887       70.31     283461.    0.2734  
        5.99      0.3950      0.6760      0.0333      0.0195       0.523      20.605      22.156     390.048       2.328      98.548      25.764       70.36     283853.    0.2491  
        6.28      0.4148      0.6773      0.0297      0.0182       0.490      19.283      19.784     365.030       2.179      87.997      24.582       70.42     284259.    0.2246  
        6.58      0.4345      0.6730      0.0261      0.0169       0.453      17.858      17.378     338.057       2.018      77.297      23.316       70.48     284680.    0.1997  
        6.88      0.4543      0.6616      0.0225      0.0154       0.415      16.329      14.943     309.115       1.845      66.465      21.926       70.54     285116.    0.1741  
        7.18      0.4740      0.6408      0.0188      0.0139       0.373      14.696      12.482     278.201       1.660      55.522      20.351       70.60     285566.    0.1477  
        7.48      0.4938      0.6065      0.0150      0.0122       0.329      12.960      10.002     245.329       1.464      44.489      18.492       70.67     286031.    0.1202  
        7.78      0.5135      0.5517      0.0113      0.0105       0.282      11.121       7.508     210.526       1.256      33.393      16.175       70.74     286511.    0.0911  
        8.08      0.5333      0.4626      0.0075      0.0087       0.233       9.183       5.005     173.832       1.037      22.260      13.058       70.81     287005.    0.0600  
        8.38      0.5530      0.3076      0.0038      0.0067       0.181       7.145       2.497     135.249       0.807      11.106       8.373       70.89     287510.    0.0272  
        8.68      0.5728     -0.0400     -0.0003      0.0046       0.122       4.824      -0.212      91.313       0.545      -0.941      -1.051       70.96     287792.    0.0000  
                                                                                                                                                                                    
                                                                                                                                                                                    
                                                                                                                                                                                    
         PROP RPM =       1700                                                                                                                                                      
                                                                                                                                                                                    
         V          J           Pe         Ct          Cp          PWR         Torque      Thrust      PWR         Torque      Thrust      THR/PWR      Vtip      Reyn       FOM    
       (mph)     (Adv_Ratio)     -          -           -          (Hp)        (In-Lbf)     (Lbf)      (W)         (N-m)       (N)         (g/W)       (ft/s)      -          -     
