         10x10M-JK                (10x10M-JK.dat)                                                                                                                                   
         v2022-0915                                                                                                                                                                 
         Simulation Date: 09/23/2022                                                                                                                                                
                                                                                                                                                                                    
         AIRFOIL AERO DATA GENERATED USING:  POLAR DIAGRAMS                                                                                                                         
                                                                                                                                                                                    
         ====== PERFORMANCE DATA (versus advance ratio and MPH) ======                                                                                                              
                                                                                                                                                                                    
         DEFINITIONS: (Underwater)                                                                                                                                                  
         J=V/nD (advance ratio)                                                                                                                                                     
         Ct=T/(rho * n**2 * D**4) (thrust coef.)                                                                                                                                    
         Cp=P/(rho * n**3 * D**5) (power coef.)                                                                                                                                     
         Pe=Ct*J/Cp (efficiency)                                                                                                                                                    
         V  (model speed in MPH)                                                                                                                                                    
         Vtip (tip speed, fps)                                                                                                                                                      
         Reyn (at 75% of span)                                                                                                                                                      
         FOM (Figure of Merit)                                                                                                                                                      
                                                                                                                                                                                    
                                                                                                                                                                                    
         PROP RPM =        100                                                                                                                                                      
                                                                                                                                                                                    
         V          J           Pe         Ct          Cp          PWR         Torque      Thrust      PWR         Torque      Thrust      THR/PWR      Vtip      Reyn       FOM    
       10.76      1.0455      0.7636      0.0357      0.0489       0.402      23.027      10.696     299.675       2.602      47.574      16.188       49.98     285487.    0.1101  
       11.19      1.0873      0.7136      0.0254      0.0387       0.318      18.250       7.617     237.505       2.062      33.880      14.546       50.18     287410.    0.0835  
       11.62      1.1291      0.6110      0.0153      0.0283       0.233      13.349       4.593     173.724       1.508      20.432      11.993       50.39     289384.    0.0534  
       12.05      1.1710      0.3606      0.0055      0.0177       0.146       8.352       1.636     108.697       0.944       7.276       6.826       50.61     291402.    0.0182  
       12.48      1.2128                                                                                                                                                            
                                                                                                                                                                                    
                                                                                                                                                                                    
                                                                                                                                                                                    
         PROP RPM =       1200                                                                                                                                                      
                                                                                                                                                                                    
         V          J           Pe         Ct          Cp          PWR         Torque      Thrust      PWR         Torque      Thrust      THR/PWR      Vtip      Reyn       FOM    
       (mph)     (Adv_Ratio)     -          -           -          (Hp)        (In-Lbf)     (Lbf)      (W)         (N-m)       (N)         (g/W)       (ft/s)      -          -     
        0.00      0.0000      0.0000      0.1976      0.1117       1.193      62.678      70.493     889.871       7.081     313.553      35.930       51.73     280005.    0.6273  
        0.46      0.0412      0.0712      0.1960      0.1135       1.213      63.689      69.903     904.225       7.196     310.928      35.064       51.74     280458.    0.6096  
        0.93      0.0825      0.1387      0.1942      0.1154       1.233      64.758      69.269     919.402       7.316     308.111      34.173       51.75     280966.    0.5914  
        1.39      0.1237      0.2025      0.1923      0.1174       1.254      65.868      68.580     935.149       7.442     305.044      33.263       51.77     281531.    0.5728  
        1.85      0.1649      0.2625      0.1901      0.1194       1.276      66.995      67.820     951.150       7.569     301.665      32.341       51.80     282157.    0.5538  
        2.31      0.2061      0.3187      0.1878      0.1214       1.297      68.113      66.974     967.022       7.695     297.900      31.413       51.84     282846.    0.5346  
        2.78      0.2474      0.3712      0.1851      0.1233       1.317      69.189      66.023     982.305       7.817     293.669      30.485       51.89     283601.    0.5151  
        3.24      0.2886      0.4200      0.1821      0.1251       1.336      70.186      64.947     996.461       7.930     288.883      29.562       51.95     284422.    0.4954  
        3.70      0.3298      0.4651      0.1786      0.1267       1.353      71.059      63.723    1008.853       8.028     283.440      28.649       52.02     285311.    0.4756  
        4.17      0.3711      0.5068      0.1747      0.1279       1.366      71.754      62.324    1018.716       8.107     277.219      27.749       52.09     286269.    0.4555  
        4.63      0.4123      0.5452      0.1702      0.1287       1.375      72.205      60.719    1025.118       8.158     270.080      26.866       52.18     287297.    0.4353  
        5.09      0.4535      0.5805      0.1651      0.1290       1.377      72.336      58.877    1026.985       8.172     261.886      26.003       52.27     288394.    0.4149  
        5.55      0.4948      0.6129      0.1592      0.1285       1.372      72.073      56.776    1023.245       8.143     252.540      25.167       52.37     289562.    0.3943  
        6.02      0.5360      0.6427      0.1525      0.1272       1.359      71.356      54.411    1013.065       8.062     242.022      24.361       52.48     290801.    0.3737  
        6.48      0.5772      0.6701      0.1452      0.1251       1.336      70.155      51.796     996.016       7.926     230.391      23.587       52.60     292108.    0.3530  
        6.94      0.6184      0.6954      0.1372      0.1221       1.304      68.465      48.957     972.026       7.735     217.759      22.844       52.72     293485.    0.3324  
        7.41      0.6597      0.7185      0.1287      0.1182       1.262      66.298      45.921     941.259       7.490     204.257      22.128       52.86     294928.    0.3118  
        7.87      0.7009      0.7395      0.1198      0.1135       1.212      63.673      42.719     903.996       7.194     190.015      21.434       53.00     296437.    0.2913  
        8.33      0.7421      0.7581      0.1104      0.1081       1.154      60.614      39.378     860.563       6.848     175.153      20.755       53.16     298009.    0.2708  
        8.80      0.7834      0.7744      0.1007      0.1019       1.088      57.145      35.923     811.306       6.456     159.784      20.083       53.32     299644.    0.2503  
        9.26      0.8246      0.7878      0.0908      0.0950       1.015      53.290      32.377     756.579       6.021     144.012      19.410       53.48     301340.    0.2297  
        9.72      0.8658      0.7980      0.0806      0.0875       0.934      49.076      28.763     696.751       5.545     127.937      18.724       53.66     303098.    0.2088  
       10.18      0.9071      0.8041      0.0704      0.0794       0.848      44.530      25.102     632.212       5.031     111.656      18.009       53.84     304914.    0.1876  
       10.65      0.9483      0.8048      0.0600      0.0707       0.756      39.682      21.417     563.382       4.483      95.265      17.243       54.04     306789.    0.1659  
       11.11      0.9895      0.7981      0.0497      0.0616       0.658      34.564      17.730     490.724       3.905      78.862      16.387       54.24     308723.    0.1435  
       11.57      1.0307      0.7802      0.0394      0.0521       0.556      29.212      14.061     414.739       3.300      62.542      15.377       54.44     310714.    0.1199  
       12.04      1.0720      0.7431      0.0292      0.0422       0.451      23.664      10.431     335.964       2.674      46.398      14.083       54.66     312762.    0.0946  
       12.50      1.1132      0.6687      0.0192      0.0320       0.342      17.957       6.860     254.947       2.029      30.512      12.204       54.88     314865.    0.0665  
       12.96      1.1544      0.5031      0.0094      0.0216       0.231      12.129       3.361     172.205       1.370      14.951       8.853       55.11     317019.    0.0338  
       13.42      1.1957     -0.0241     -0.0002      0.0110       0.117       6.167      -0.079      87.552       0.697      -0.352      -0.410       55.35     319162.    0.0000  
                                                                                                                                                                                    
                                                                                                                                                                                    
                                                                                                                                                                                    
         PROP RPM =       1300                                                                                                                                                      
                                                                                                                                                                                    
         V          J           Pe         Ct          Cp          PWR         Torque      Thrust      PWR         Torque      Thrust      THR/PWR      Vtip      Reyn       FOM    
       (mph)     (Adv_Ratio)     -          -           -          (Hp)        (In-Lbf)     (Lbf)      (W)         (N-m)       (N)         (g/W)       (ft/s)      -          -     
        0.00      0.0000      0.0000      0.1976      0.1114       1.513      73.367      82.742    1128.428       8.289     368.038      33.258       56.04     303339.    0.6291  
        0.50      0.0412      0.0713      0.1960      0.1133       1.538      74.555      82.051    1146.699       8.423     364.963      32.455       56.05     303829.    0.6113  
        1.00      0.0824      0.1390      0.1942      0.1152       1.564      75.811      81.309    1166.019       8.565     361.662      31.628       56.06     304379.    0.5930  
        1.50      0.1236      0.2029      0.1923      0.1171       1.591      77.115      80.501    1186.064       8.712     358.069      30.785       56.09     304992.    0.5744  
        2.01      0.1648      0.2631      0.1902      0.1192       1.618      78.439      79.611    1206.436       8.862     354.108      29.930       56.12     305669.    0.5553  
        2.51      0.2061      0.3194      0.1878      0.1211       1.645      79.753      78.619    1226.647       9.010     349.696      29.070       56.16     306415.    0.5360  
        3.01      0.2473      0.3719      0.1851      0.1231       1.671      81.019      77.504    1246.116       9.153     344.737      28.210       56.22     307232.    0.5164  
        3.51      0.2885      0.4208      0.1821      0.1249       1.695      82.192      76.243    1264.158       9.286     339.128      27.355       56.28     308120.    0.4967  
        4.01      0.3297      0.4660      0.1787      0.1264       1.716      83.220      74.809    1279.964       9.402     332.749      26.509       56.35     309083.    0.4768  
        4.51      0.3709      0.5078      0.1748      0.1277       1.733      84.039      73.170    1292.566       9.495     325.458      25.676       56.43     310120.    0.4567  
        5.01      0.4121      0.5462      0.1703      0.1285       1.744      84.573      71.289    1300.780       9.555     317.092      24.858       56.52     311233.    0.4364  
        5.51      0.4533      0.5816      0.1651      0.1287       1.748      84.733      69.129    1303.241       9.573     307.488      24.059       56.62     312421.    0.4160  
        6.02      0.4945      0.6140      0.1592      0.1283       1.741      84.431      66.667    1298.586       9.539     296.533      23.285       56.73     313685.    0.3953  
        6.52      0.5357      0.6439      0.1526      0.1270       1.724      83.596      63.894    1285.757       9.445     284.203      22.540       56.85     315026.    0.3746  
        7.02      0.5769      0.6714      0.1453      0.1249       1.695      82.195      60.829    1264.199       9.286     270.567      21.824       56.98     316441.    0.3539  
        7.52      0.6182      0.6967      0.1373      0.1219       1.655      80.219      57.499    1233.818       9.063     255.758      21.138       57.12     317931.    0.3333  
        8.02      0.6594      0.7199      0.1288      0.1180       1.602      77.684      53.940    1194.820       8.777     239.926      20.476       57.26     319493.    0.3127  
        8.52      0.7006      0.7410      0.1199      0.1133       1.539      74.611      50.186    1147.555       8.429     223.226      19.836       57.42     321126.    0.2922  
        9.02      0.7418      0.7598      0.1105      0.1079       1.465      71.027      46.268    1092.439       8.025     205.800      19.210       57.58     322828.    0.2717  
        9.52      0.7830      0.7763      0.1008      0.1017       1.381      66.962      42.216    1029.907       7.565     187.778      18.592       57.76     324598.    0.2512  
       10.03      0.8242      0.7899      0.0909      0.0949       1.288      62.443      38.058     960.409       7.055     169.283      17.974       57.94     326435.    0.2306  
       10.53      0.8654      0.8004      0.0808      0.0873       1.186      57.502      33.820     884.415       6.497     150.433      17.345       58.13     328337.    0.2097  
       11.03      0.9066      0.8069      0.0705      0.0793       1.076      52.171      29.528     802.416       5.894     131.341      16.691       58.33     330303.    0.1886  
       11.53      0.9478      0.8082      0.0602      0.0706       0.959      46.484      25.207     714.948       5.252     112.121      15.992       58.54     332333.    0.1670  
       12.03      0.9890      0.8023      0.0499      0.0615       0.835      40.480      20.883     622.598       4.573      92.886      15.213       58.75     334426.    0.1446  
       12.53      1.0303      0.7854      0.0396      0.0520       0.705      34.199      16.580     526.004       3.864      73.748      14.297       58.98     336581.    0.1211  
       13.03      1.0715      0.7499      0.0294      0.0421       0.571      27.687      12.324     425.846       3.128      54.816      13.126       59.21     338798.    0.0958  
       13.53      1.1127      0.6782      0.0194      0.0319       0.433      20.989       8.135     322.823       2.371      36.187      11.430       59.45     341075.    0.0678  
       14.04      1.1539      0.5172      0.0096      0.0215       0.292      14.147       4.033     217.594       1.598      17.938       8.406       59.70     343407.    0.0351  
       14.54      1.1951      0.0001      0.0000      0.0109       0.147       7.151       0.000     109.984       0.808       0.002       0.001       59.96     345732.    0.0000  
                                                                                                                                                                                    
                                                                                                                                                                                    
                                                                                                                                                                                    
         PROP RPM =       1400                                                                                                                                                      
                                                                                                                                                                                    
         V          J           Pe         Ct          Cp          PWR         Torque      Thrust      PWR         Torque      Thrust      THR/PWR      Vtip      Reyn       FOM    
       (mph)     (Adv_Ratio)     -          -           -          (Hp)        (In-Lbf)     (Lbf)      (W)         (N-m)       (N)         (g/W)       (ft/s)      -          -     
        0.00      0.0000      0.0000      0.1977      0.1112       1.886      84.890      95.973    1406.083       9.591     426.889      30.959       60.35     326673.    0.6307  
        0.54      0.0412      0.0715      0.1960      0.1130       1.916      86.270      95.172    1428.945       9.747     423.324      30.209       60.36     327201.    0.6128  
        1.08      0.0825      0.1394      0.1942      0.1149       1.949      87.730      94.311    1453.125       9.912     419.497      29.438       60.37     327794.    0.5945  
        1.62      0.1237      0.2035      0.1923      0.1169       1.982      89.244      93.375    1478.211      10.083     415.330      28.651       60.40     328453.    0.5757  
        2.16      0.1649      0.2638      0.1902      0.1189       2.017      90.784      92.342    1503.708      10.257     410.738      27.854       60.44     329184.    0.5566  
        2.70      0.2061      0.3202      0.1878      0.1209       2.050      92.311      91.192    1529.009      10.429     405.620      27.051       60.48     329988.    0.5372  
        3.24      0.2474      0.3729      0.1852      0.1228       2.083      93.783      89.898    1553.382      10.595     399.868      26.249       60.54     330867.    0.5175  
        3.78      0.2886      0.4218      0.1821      0.1246       2.113      95.146      88.435    1575.970      10.750     393.361      25.452       60.61     331825.    0.4977  
        4.32      0.3298      0.4671      0.1787      0.1262       2.140      96.341      86.771    1595.766      10.885     385.958      24.663       60.69     332863.    0.4777  
        4.86      0.3711      0.5090      0.1748      0.1274       2.161      97.294      84.869    1611.550      10.992     377.497      23.886       60.77     333981.    0.4576  
        5.40      0.4123      0.5475      0.1703      0.1282       2.175      97.916      82.686    1621.846      11.062     367.786      23.124       60.87     335180.    0.4372  
        5.94      0.4535      0.5829      0.1651      0.1285       2.179      98.103      80.179    1624.946      11.084     356.637      22.380       60.98     336460.    0.4167  
        6.48      0.4948      0.6154      0.1593      0.1280       2.171      97.753      77.320    1619.141      11.044     343.918      21.660       61.10     337823.    0.3960  
        7.02      0.5360      0.6453      0.1526      0.1268       2.150      96.785      74.101    1603.111      10.935     329.603      20.966       61.23     339267.    0.3753  
        7.56      0.5772      0.6729      0.1453      0.1246       2.114      95.158      70.543    1576.161      10.751     313.773      20.300       61.36     340793.    0.3545  
        8.10      0.6184      0.6983      0.1373      0.1216       2.063      92.865      66.677    1538.177      10.492     296.581      19.661       61.51     342399.    0.3338  
        8.64      0.6597      0.7215      0.1288      0.1178       1.997      89.921      62.546    1489.412      10.159     278.205      19.047       61.67     344083.    0.3132  
        9.18      0.7009      0.7427      0.1198      0.1131       1.918      86.352      58.188    1430.306       9.756     258.822      18.452       61.84     345843.    0.2927  
        9.72      0.7421      0.7616      0.1105      0.1077       1.826      82.190      53.641    1361.374       9.286     238.597      17.872       62.01     347677.    0.2722  
       10.26      0.7834      0.7782      0.1008      0.1015       1.721      77.469      48.940    1283.162       8.752     217.683      17.299       62.20     349585.    0.2516  
       10.80      0.8246      0.7921      0.0909      0.0946       1.604      72.220      44.115    1196.233       8.159     196.223      16.727       62.40     351564.    0.2310  
       11.34      0.8658      0.8028      0.0807      0.0871       1.477      66.481      39.198    1101.169       7.511     174.352      16.146       62.60     353614.    0.2102  
       11.88      0.9071      0.8096      0.0705      0.0790       1.339      60.288      34.218     998.591       6.811     152.203      15.542       62.82     355733.    0.1891  
       12.42      0.9483      0.8113      0.0602      0.0703       1.192      53.682      29.206     889.168       6.065     129.906      14.898       63.04     357921.    0.1674  
       12.96      0.9895      0.8059      0.0498      0.0612       1.037      46.707      24.190     773.635       5.277     107.595      14.182       63.28     360177.    0.1450  
       13.50      1.0307      0.7896      0.0395      0.0516       0.875      39.411      19.200     652.793       4.453      85.400      13.340       63.52     362500.    0.1215  
       14.04      1.0720      0.7550      0.0294      0.0417       0.707      31.847      14.264     527.495       3.598      63.446      12.265       63.77     364889.    0.0963  
       14.58      1.1132      0.6843      0.0194      0.0315       0.535      24.066       9.408     398.615       2.719      41.846      10.705       64.03     367343.    0.0683  
       15.12      1.1544      0.5238      0.0096      0.0211       0.358      16.118       4.651     266.976       1.821      20.688       7.902       64.30     369856.    0.0354  
       15.66      1.1957     -0.0061     -0.0001      0.0105       0.177       7.987      -0.026     132.290       0.902      -0.116      -0.090       64.58     372356.    0.0000  
                                                                                                                                                                                    
                                                                                                                                                                                    
                                                                                                                                                                                    
         PROP RPM =       1500                                                                                                                                                      
                                                                                                                                                                                    
         V          J           Pe         Ct          Cp          PWR         Torque      Thrust      PWR         Torque      Thrust      THR/PWR      Vtip      Reyn       FOM    
       (mph)     (Adv_Ratio)     -          -           -          (Hp)        (In-Lbf)     (Lbf)      (W)         (N-m)       (N)         (g/W)       (ft/s)      -          -     
        0.00      0.0000      0.0000      0.1977      0.1110       2.314      97.245     110.185    1725.777      10.987     490.104      28.959       64.66     350006.    0.6321  
        0.58      0.0412      0.0717      0.1960      0.1128       2.352      98.832     109.266    1753.948      11.166     486.014      28.256       64.67     350573.    0.6142  
        1.16      0.0825      0.1398      0.1943      0.1147       2.392     100.511     108.278    1783.742      11.356     481.621      27.533       64.69     351208.    0.5957  
        1.74      0.1237      0.2040      0.1923      0.1167       2.433     102.253     107.203    1814.656      11.552     476.839      26.795       64.71     351915.    0.5769  
        2.32      0.1650      0.2644      0.1902      0.1187       2.476     104.023     106.018    1846.080      11.753     471.567      26.048       64.75     352698.    0.5577  
        2.89      0.2062      0.3210      0.1878      0.1207       2.517     105.781     104.697    1877.262      11.951     465.691      25.296       64.80     353560.    0.5382  
        3.47      0.2475      0.3738      0.1852      0.1226       2.558     107.473     103.212    1907.302      12.142     459.086      24.544       64.86     354504.    0.5185  
        4.05      0.2887      0.4228      0.1822      0.1244       2.595     109.042     101.532    1935.149      12.320     451.613      23.797       64.94     355531.    0.4986  
        4.63      0.3300      0.4682      0.1787      0.1260       2.628     110.417      99.620    1959.553      12.475     443.110      23.059       65.02     356643.    0.4786  
        5.21      0.3712      0.5101      0.1748      0.1272       2.654     111.514      97.435    1979.017      12.599     433.389      22.331       65.11     357842.    0.4584  
        5.79      0.4125      0.5486      0.1703      0.1281       2.671     112.230      94.926    1991.720      12.680     422.231      21.617       65.22     359127.    0.4380  
        6.37      0.4537      0.5841      0.1651      0.1283       2.676     112.446      92.046    1995.552      12.704     409.419      20.921       65.34     360500.    0.4174  
        6.95      0.4950      0.6166      0.1593      0.1278       2.667     112.044      88.760    1988.414      12.659     394.803      20.247       65.46     361962.    0.3966  
        7.53      0.5362      0.6466      0.1526      0.1266       2.640     110.932      85.061    1968.676      12.533     378.352      19.597       65.60     363511.    0.3758  
        8.10      0.5775      0.6742      0.1453      0.1244       2.596     109.062      80.971    1935.491      12.322     360.161      18.975       65.75     365147.    0.3550  
        8.68      0.6187      0.6997      0.1373      0.1214       2.533     106.426      76.530    1888.714      12.024     340.406      18.378       65.91     366869.    0.3343  
        9.26      0.6600      0.7230      0.1288      0.1176       2.452     103.042      71.783    1828.656      11.642     319.292      17.805       66.08     368674.    0.3137  
        9.84      0.7012      0.7442      0.1198      0.1129       2.355      98.940      66.777    1755.857      11.178     297.022      17.250       66.26     370561.    0.2931  
       10.42      0.7425      0.7633      0.1104      0.1074       2.241      94.155      61.553    1670.953      10.638     273.788      16.708       66.45     372529.    0.2726  
       11.00      0.7837      0.7800      0.1007      0.1012       2.112      88.727      56.152    1574.614      10.024     249.765      16.175       66.65     374574.    0.2520  
       11.58      0.8250      0.7940      0.0908      0.0944       1.968      82.693      50.611    1467.531       9.343     225.116      15.642       66.86     376696.    0.2314  
       12.16      0.8662      0.8049      0.0807      0.0868       1.811      76.094      44.963    1350.425       8.597     199.997      15.102       67.08     378895.    0.2106  
       12.74      0.9075      0.8120      0.0704      0.0787       1.641      68.974      39.245    1224.057       7.793     174.561      14.542       67.31     381167.    0.1894  
       13.32      0.9487      0.8140      0.0601      0.0700       1.461      61.378      33.489    1089.255       6.934     148.959      13.945       67.55     383513.    0.1678  
       13.89      0.9900      0.8090      0.0498      0.0609       1.270      53.358      27.730     946.926       6.028     123.343      13.282       67.80     385932.    0.1454  
       14.47      1.0312      0.7934      0.0395      0.0513       1.070      44.969      22.002     798.058       5.081      97.863      12.504       68.06     388423.    0.1220  
       15.05      1.0725      0.7596      0.0293      0.0414       0.863      36.272      16.336     643.703       4.098      72.662      11.511       68.33     390985.    0.0967  
       15.63      1.1137      0.6898      0.0193      0.0312       0.650      27.326      10.762     484.941       3.087      47.870      10.066       68.61     393616.    0.0687  
       16.21      1.1550      0.5296      0.0095      0.0208       0.433      18.188       5.303     322.785       2.055      23.589       7.452       68.90     396311.    0.0357  
       16.79      1.1962     -0.0144     -0.0001      0.0101       0.210       8.834      -0.068     156.774       0.998      -0.300      -0.195       69.19     398985.    0.0000  
                                                                                                                                                                                    
                                                                                                                                                                                    
                                                                                                                                                                                    
         PROP RPM =       1600                                                                                                                                                      
                                                                                                                                                                                    
         V          J           Pe         Ct          Cp          PWR         Torque      Thrust      PWR         Torque      Thrust      THR/PWR      Vtip      Reyn       FOM    
       (mph)     (Adv_Ratio)     -          -           -          (Hp)        (In-Lbf)     (Lbf)      (W)         (N-m)       (N)         (g/W)       (ft/s)      -          -     
        0.00      0.0000      0.0000      0.1977      0.1107       2.803     110.432     125.379    2090.457      12.476     557.684      27.204       68.98     373340.    0.6334  
        0.62      0.0412      0.0718      0.1961      0.1126       2.849     112.239     124.333    2124.680      12.681     553.035      26.542       68.98     373944.    0.6154  
        1.23      0.0825      0.1400      0.1943      0.1145       2.898     114.151     123.211    2160.874      12.897     548.041      25.862       69.00     374622.    0.5969  
        1.85      0.1237      0.2044      0.1924      0.1165       2.948     116.136     121.989    2198.432      13.121     542.606      25.168       69.03     375376.    0.5780  
        2.47      0.1650      0.2649      0.1902      0.1185       2.999     118.152     120.641    2236.612      13.349     536.612      24.465       69.07     376211.    0.5588  
        3.09      0.2062      0.3215      0.1879      0.1205       3.050     120.154     119.140    2274.503      13.575     529.933      23.758       69.12     377130.    0.5392  
        3.70      0.2474      0.3744      0.1852      0.1224       3.099     122.083     117.451    2311.016      13.793     522.424      23.052       69.19     378136.    0.5195  
        4.32      0.2887      0.4234      0.1822      0.1242       3.145     123.871     115.541    2344.872      13.995     513.927      22.349       69.27     379231.    0.4995  
        4.94      0.3299      0.4689      0.1788      0.1258       3.184     125.440     113.368    2374.558      14.172     504.260      21.655       69.35     380417.    0.4794  
        5.56      0.3712      0.5108      0.1749      0.1270       3.216     126.692     110.883    2398.259      14.314     493.207      20.971       69.46     381695.    0.4592  
        6.17      0.4124      0.5494      0.1704      0.1279       3.237     127.511     108.031    2413.761      14.406     480.520      20.300       69.57     383066.    0.4387  
        6.79      0.4537      0.5849      0.1652      0.1281       3.243     127.762     104.755    2418.512      14.434     465.952      19.646       69.69     384531.    0.4181  
        7.41      0.4949      0.6175      0.1593      0.1277       3.232     127.310     101.019    2409.961      14.383     449.331      19.012       69.83     386089.    0.3974  
        8.03      0.5361      0.6475      0.1527      0.1264       3.200     126.051      96.813    2386.128      14.241     430.623      18.403       69.97     387740.    0.3765  
        8.64      0.5774      0.6752      0.1453      0.1243       3.146     123.930      92.162    2345.975      14.002     409.935      17.818       70.13     389485.    0.3557  
        9.26      0.6186      0.7007      0.1374      0.1213       3.070     120.937      87.110    2289.323      13.663     387.467      17.259       70.30     391321.    0.3350  
        9.88      0.6599      0.7241      0.1289      0.1174       2.972     117.093      81.712    2216.550      13.229     363.454      16.721       70.48     393246.    0.3143  
       10.50      0.7011      0.7454      0.1199      0.1127       2.854     112.431      76.018    2128.303      12.702     338.126      16.200       70.67     395259.    0.2937  
       11.11      0.7423      0.7646      0.1105      0.1073       2.716     106.992      70.077    2025.350      12.088     311.701      15.693       70.88     397356.    0.2732  
       11.73      0.7836      0.7814      0.1008      0.1011       2.559     100.820      63.934    1908.505      11.391     284.378      15.194       71.09     399538.    0.2526  
       12.35      0.8248      0.7956      0.0909      0.0942       2.385      93.957      57.631    1778.604      10.615     256.345      14.697       71.31     401801.    0.2320  
       12.97      0.8661      0.8067      0.0808      0.0867       2.195      86.452      51.209    1636.519       9.767     227.777      14.193       71.55     404145.    0.2112  
       13.58      0.9073      0.8141      0.0705      0.0786       1.989      78.351      44.705    1483.176       8.852     198.849      13.671       71.79     406568.    0.1901  
       14.20      0.9486      0.8165      0.0602      0.0699       1.770      69.709      38.159    1319.580       7.876     169.733      13.116       72.05     409070.    0.1685  
       14.82      0.9898      0.8121      0.0498      0.0608       1.538      60.583      31.610    1146.830       6.845     140.601      12.502       72.32     411649.    0.1462  
       15.43      1.0310      0.7972      0.0396      0.0512       1.296      51.037      25.095     966.125       5.766     111.623      11.781       72.60     414305.    0.1227  
       16.05      1.0723      0.7645      0.0294      0.0413       1.044      41.138      18.652     778.741       4.648      82.963      10.864       72.88     417037.    0.0976  
       16.67      1.1135      0.6965      0.0194      0.0310       0.786      30.956      12.313     585.993       3.497      54.768       9.531       73.18     419842.    0.0695  
       17.29      1.1548      0.5393      0.0096      0.0206       0.522      20.555       6.105     389.111       2.322      27.156       7.116       73.49     422716.    0.0366  
       17.90      1.1960     -0.0002      0.0000      0.0099       0.252       9.910      -0.001     187.593       1.120      -0.004      -0.002       73.81     425571.    0.0000  
                                                                                                                                                                                    
                                                                                                                                                                                    
                                                                                                                                                                                    
         PROP RPM =       1700                                                                                                                                                      
                                                                                                                                                                                    
         V          J           Pe         Ct          Cp          PWR         Torque      Thrust      PWR         Torque      Thrust      THR/PWR      Vtip      Reyn       FOM    
       (mph)     (Adv_Ratio)     -          -           -          (Hp)        (In-Lbf)     (Lbf)      (W)         (N-m)       (N)         (g/W)       (ft/s)      -          -     
        0.00      0.0000      0.0000      0.1977      0.1105       3.357     124.450     141.553    2503.061      14.060     629.630      25.650       73.29     396674.    0.6346  
        0.66      0.0413      0.0720      0.1961      0.1124       3.412     126.495     140.373    2544.193      14.291     624.380      25.025       73.29     397317.    0.6165  
        1.31      0.0826      0.1404      0.1943      0.1143       3.470     128.658     139.105    2587.699      14.536     618.740      24.382       73.31     398037.    0.5980  
        1.97      0.1238      0.2049      0.1924      0.1163       3.531     130.903     137.725    2632.848      14.789     612.601      23.726       73.34     398839.    0.5790  
        2.63      0.1651      0.2655      0.1903      0.1183       3.592     133.185     136.203    2678.743      15.047     605.830      23.062       73.39     399728.    0.5597  
        3.28      0.2064      0.3223      0.1879      0.1203       3.653     135.449     134.506    2724.293      15.303     598.282      22.394       73.44     400705.    0.5401  
        3.94      0.2477      0.3752      0.1852      0.1223       3.712     137.631     132.598    2768.181      15.550     589.795      21.726       73.51     401776.    0.5202  
        4.60      0.2890      0.4244      0.1822      0.1241       3.767     139.654     130.438    2808.872      15.778     580.190      21.063       73.60     402941.    0.5002  
        5.25      0.3302      0.4699      0.1788      0.1256       3.815     141.428     127.981    2844.543      15.978     569.259      20.407       73.69     404203.    0.4801  
        5.91      0.3715      0.5119      0.1748      0.1269       3.853     142.843     125.171    2873.007      16.138     556.759      19.761       73.80     405564.    0.4597  
        6.57      0.4128      0.5506      0.1703      0.1277       3.878     143.768     121.944    2891.597      16.243     542.407      19.128       73.92     407022.    0.4392  
        7.22      0.4541      0.5861      0.1652      0.1280       3.885     144.048     118.238    2897.241      16.274     525.925      18.511       74.05     408581.    0.4185  
        7.88      0.4954      0.6188      0.1593      0.1275       3.871     143.532     114.011    2886.867      16.216     507.119      17.913       74.19     410239.    0.3977  
        8.54      0.5367      0.6488      0.1526      0.1262       3.833     142.102     109.252    2858.107      16.055     485.952      17.338       74.35     411997.    0.3768  
        9.19      0.5779      0.6765      0.1453      0.1241       3.768     139.697     103.990    2809.721      15.783     462.548      16.787       74.52     413853.    0.3560  
        9.85      0.6192      0.7021      0.1373      0.1211       3.676     136.305      98.277    2741.504      15.400     437.134      16.259       74.70     415807.    0.3352  
       10.51      0.6605      0.7255      0.1287      0.1172       3.559     131.950      92.171    2653.906      14.908     409.976      15.753       74.89     417856.    0.3145  
       11.16      0.7018      0.7469      0.1198      0.1125       3.417     126.670      85.732    2547.709      14.311     381.336      15.263       75.09     419998.    0.2939  
       11.82      0.7431      0.7661      0.1104      0.1071       3.250     120.511      79.015    2423.840      13.615     351.459      14.786       75.31     422230.    0.2733  
       12.48      0.7843      0.7830      0.1007      0.1008       3.062     113.522      72.071    2283.273      12.826     320.572      14.317       75.54     424552.    0.2527  
       13.13      0.8256      0.7973      0.0907      0.0939       2.852     105.753      64.947    2127.012      11.948     288.885      13.849       75.78     426960.    0.2321  
       13.79      0.8669      0.8086      0.0806      0.0864       2.623      97.256      57.689    1956.112      10.988     256.599      13.376       76.03     429454.    0.2113  
       14.45      0.9082      0.8161      0.0703      0.0782       2.376      88.087      50.339    1771.685       9.952     223.910      12.887       76.29     432033.    0.1901  
       15.10      0.9495      0.8188      0.0600      0.0696       2.112      78.305      42.944    1574.941       8.847     191.014      12.367       76.56     434696.    0.1685  
