         10x5M-LH                 (10x5M-LH.dat)                                                                                                                                    
         v2022-0915                                                                                                                                                                 
         Simulation Date: 09/23/2022                                                                                                                                                
                                                                                                                                                                                    
         AIRFOIL AERO DATA GENERATED USING:  POLAR DIAGRAMS                                                                                                                         
                                                                                                                                                                                    
         ====== PERFORMANCE DATA (versus advance ratio and MPH) ======                                                                                                              
                                                                                                                                                                                    
         DEFINITIONS: (Underwater)                                                                                                                                                  
         J=V/nD (advance ratio)                                                                                                                                                     
         Ct=T/(rho * n**2 * D**4) (thrust coef.)                                                                                                                                    
         Cp=P/(rho * n**3 * D**5) (power coef.)                                                                                                                                     
         Pe=Ct*J/Cp (efficiency)                                                                                                                                                    
         V  (model speed in MPH)                                                                                                                                                    
         Vtip (tip speed, fps)                                                                                                                                                      
         Reyn (at 75% of span)                                                                                                                                                      
         FOM (Figure of Merit)                                                                                                                                                      
                                                                                                                                                                                    
                                                                                                                                                                                    
         PROP RPM =        100                                                                                                                                                      
                                                                                                                                                                                    
         V          J           Pe         Ct          Cp          PWR         Torque      Thrust      PWR         Torque      Thrust      THR/PWR      Vtip      Reyn       FOM    
        0.95      0.0910      0.2363      0.0949      0.0365       0.319      18.285      29.841     237.967       2.066     132.734      56.878       48.02     179079.    0.6384  
        1.18      0.1137      0.2867      0.0926      0.0367       0.321      18.372      29.112     239.102       2.076     129.492      55.225       48.03     179241.    0.6122  
        1.42      0.1364      0.3340      0.0901      0.0368       0.322      18.422      28.335     239.755       2.081     126.032      53.603       48.04     179414.    0.5862  
        1.66      0.1592      0.3781      0.0874      0.0368       0.322      18.430      27.505     239.847       2.082     122.342      52.014       48.06     179597.    0.5604  
        1.89      0.1819      0.4192      0.0846      0.0367       0.321      18.388      26.621     239.306       2.077     118.411      50.457       48.08     179791.    0.5349  
        2.13      0.2047      0.4573      0.0817      0.0365       0.319      18.293      25.683     238.067       2.067     114.239      48.932       48.10     179997.    0.5095  
        2.37      0.2274      0.4926      0.0785      0.0362       0.317      18.141      24.693     236.092       2.050     109.835      47.440       48.12     180214.    0.4843  
        2.61      0.2501      0.5252      0.0752      0.0358       0.313      17.931      23.655     233.359       2.026     105.217      45.977       48.15     180442.    0.4594  
        2.84      0.2729      0.5550      0.0718      0.0353       0.308      17.662      22.572     229.853       1.995     100.400      44.541       48.18     180682.    0.4348  
        3.08      0.2956      0.5822      0.0682      0.0346       0.302      17.332      21.448     225.561       1.958      95.399      43.128       48.21     180934.    0.4104  
        3.32      0.3184      0.6067      0.0645      0.0338       0.296      16.940      20.285     220.465       1.914      90.227      41.732       48.24     181198.    0.3862  
        3.55      0.3411      0.6285      0.0607      0.0329       0.288      16.486      19.086     214.549       1.863      84.895      40.349       48.28     181474.    0.3622  
        3.79      0.3638      0.6475      0.0568      0.0319       0.279      15.967      17.854     207.795       1.804      79.414      38.971       48.32     181762.    0.3383  
        4.03      0.3866      0.6636      0.0527      0.0307       0.268      15.382      16.590     200.186       1.738      73.794      37.590       48.36     182063.    0.3146  
        4.26      0.4093      0.6765      0.0486      0.0294       0.257      14.730      15.298     191.705       1.664      68.045      36.195       48.40     182376.    0.2908  
        4.50      0.4320      0.6861      0.0444      0.0280       0.245      14.011      13.978     182.338       1.583      62.176      34.772       48.45     182702.    0.2671  
        4.74      0.4548      0.6917      0.0402      0.0264       0.231      13.222      12.635     172.073       1.494      56.199      33.304       48.50     183041.    0.2432  
        4.97      0.4775      0.6927      0.0358      0.0247       0.216      12.364      11.269     160.904       1.397      50.124      31.766       48.55     183392.    0.2191  
        5.21      0.5003      0.6882      0.0314      0.0228       0.200      11.436       9.884     148.831       1.292      43.966      30.123       48.60     183757.    0.1946  
        5.45      0.5230      0.6765      0.0270      0.0209       0.182      10.439       8.485     135.860       1.179      37.740      28.326       48.66     184134.    0.1695  
        5.68      0.5457      0.6554      0.0225      0.0187       0.164       9.375       7.074     122.009       1.059      31.464      26.297       48.72     184525.    0.1437  
        5.92      0.5685      0.6207      0.0180      0.0165       0.144       8.245       5.657     107.309       0.932      25.161      23.910       48.78     184928.    0.1168  
        6.16      0.5912      0.5654      0.0135      0.0141       0.123       7.054       4.239      91.801       0.797      18.854      20.943       48.84     185345.    0.0886  
        6.40      0.6140      0.4756      0.0090      0.0116       0.101       5.804       2.825      75.532       0.656      12.564      16.961       48.90     185774.    0.0586  
        6.63      0.6367      0.3191      0.0045      0.0090       0.078       4.497       1.416      58.521       0.508       6.299      10.975       48.97     186212.    0.0268  
        6.87      0.6594     -0.0090     -0.0001      0.0062       0.054       3.092      -0.026      40.235       0.349      -0.117      -0.297       49.04     186601.    0.0000  
                                                                                                                                                                                    
                                                                                                                                                                                    
                                                                                                                                                                                    
         PROP RPM =       1200                                                                                                                                                      
                                                                                                                                                                                    
         V          J           Pe         Ct          Cp          PWR         Torque      Thrust      PWR         Torque      Thrust      THR/PWR      Vtip      Reyn       FOM    
       (mph)     (Adv_Ratio)     -          -           -          (Hp)        (In-Lbf)     (Lbf)      (W)         (N-m)       (N)         (g/W)       (ft/s)      -          -     
        0.00      0.0000      0.0000      0.1028      0.0350       0.397      20.871      38.475     296.317       2.358     171.136      58.893       52.36     194757.    0.7505  
        0.26      0.0228      0.0649      0.1010      0.0354       0.402      21.093      37.807     299.461       2.383     168.166      57.264       52.36     194892.    0.7234  
        0.52      0.0455      0.1262      0.0991      0.0357       0.405      21.293      37.093     302.309       2.406     164.992      55.653       52.37     195037.    0.6964  
        0.78      0.0683      0.1839      0.0971      0.0360       0.409      21.468      36.331     304.786       2.425     161.602      54.067       52.37     195193.    0.6696  
        1.03      0.0910      0.2381      0.0949      0.0363       0.411      21.611      35.518     306.814       2.442     157.985      52.507       52.38     195359.    0.6429  
        1.29      0.1138      0.2890      0.0926      0.0365       0.413      21.716      34.650     308.309       2.453     154.124      50.976       52.39     195536.    0.6165  
        1.55      0.1366      0.3366      0.0901      0.0366       0.415      21.777      33.724     309.174       2.460     150.002      49.474       52.41     195725.    0.5903  
        1.81      0.1593      0.3810      0.0875      0.0366       0.415      21.786      32.735     309.310       2.461     145.605      48.002       52.43     195925.    0.5643  
        2.07      0.1821      0.4224      0.0846      0.0365       0.414      21.738      31.682     308.620       2.456     140.923      46.562       52.45     196137.    0.5385  
        2.33      0.2048      0.4608      0.0817      0.0363       0.412      21.625      30.565     307.021       2.443     135.951      45.154       52.47     196362.    0.5129  
        2.59      0.2276      0.4963      0.0785      0.0360       0.408      21.445      29.385     304.464       2.423     130.704      43.776       52.50     196599.    0.4875  
        2.84      0.2504      0.5292      0.0752      0.0356       0.404      21.195      28.148     300.920       2.395     125.201      42.427       52.53     196848.    0.4625  
        3.10      0.2731      0.5593      0.0718      0.0350       0.397      20.875      26.857     296.368       2.358     119.462      41.103       52.56     197111.    0.4376  
        3.36      0.2959      0.5867      0.0682      0.0344       0.390      20.482      25.518     290.790       2.314     113.503      39.802       52.59     197386.    0.4131  
        3.62      0.3186      0.6114      0.0645      0.0336       0.381      20.015      24.132     284.164       2.261     107.341      38.519       52.63     197674.    0.3888  
        3.88      0.3414      0.6335      0.0607      0.0327       0.371      19.473      22.704     276.468       2.200     100.989      37.248       52.67     197976.    0.3646  
        4.14      0.3642      0.6528      0.0567      0.0316       0.359      18.854      21.236     267.679       2.130      94.459      35.984       52.71     198290.    0.3407  
        4.40      0.3869      0.6692      0.0527      0.0305       0.346      18.156      19.731     257.774       2.051      87.764      34.718       52.76     198619.    0.3168  
        4.66      0.4097      0.6825      0.0486      0.0292       0.331      17.379      18.191     246.730       1.963      80.915      33.442       52.80     198961.    0.2930  
        4.91      0.4324      0.6924      0.0444      0.0277       0.315      16.519      16.620     234.531       1.866      73.924      32.142       52.85     199317.    0.2692  
        5.17      0.4552      0.6985      0.0401      0.0261       0.297      15.577      15.019     221.159       1.760      66.804      30.802       52.91     199687.    0.2452  
        5.43      0.4780      0.7000      0.0358      0.0244       0.277      14.553      13.392     206.609       1.644      59.568      29.400       52.96     200071.    0.2210  
        5.69      0.5007      0.6961      0.0314      0.0226       0.256      13.444      11.743     190.877       1.519      52.234      27.905       53.02     200470.    0.1965  
        5.95      0.5235      0.6851      0.0269      0.0206       0.233      12.254      10.076     173.974       1.384      44.818      26.270       53.08     200882.    0.1713  
        6.21      0.5462      0.6646      0.0224      0.0184       0.209      10.983       8.396     155.923       1.241      37.345      24.423       53.15     201309.    0.1454  
        6.47      0.5690      0.6307      0.0179      0.0162       0.183       9.633       6.709     136.765       1.088      29.840      22.248       53.21     201750.    0.1184  
        6.72      0.5918      0.5759      0.0134      0.0138       0.156       8.210       5.020     116.554       0.928      22.330      19.537       53.28     202205.    0.0899  
        6.98      0.6145      0.4859      0.0089      0.0113       0.128       6.716       3.337      95.350       0.759      14.842      15.873       53.35     202674.    0.0596  
        7.24      0.6373      0.3267      0.0044      0.0087       0.098       5.154       1.660      73.178       0.582       7.384      10.289       53.43     203153.    0.0272  
        7.50      0.6600     -0.0205     -0.0002      0.0058       0.066       3.464      -0.068      49.185       0.391      -0.301      -0.625       53.50     203561.    0.0000  
                                                                                                                                                                                    
                                                                                                                                                                                    
                                                                                                                                                                                    
         PROP RPM =       1300                                                                                                                                                      
                                                                                                                                                                                    
         V          J           Pe         Ct          Cp          PWR         Torque      Thrust      PWR         Torque      Thrust      THR/PWR      Vtip      Reyn       FOM    
       (mph)     (Adv_Ratio)     -          -           -          (Hp)        (In-Lbf)     (Lbf)      (W)         (N-m)       (N)         (g/W)       (ft/s)      -          -     
        0.00      0.0000      0.0000      0.1028      0.0348       0.502      24.334      45.161     374.275       2.749     200.878      54.729       56.72     210987.    0.7556  
        0.28      0.0228      0.0654      0.1010      0.0352       0.507      24.596      44.378     378.297       2.779     197.391      53.208       56.72     211134.    0.7282  
        0.56      0.0456      0.1271      0.0991      0.0355       0.512      24.833      43.539     381.942       2.806     193.663      51.705       56.73     211291.    0.7009  
        0.84      0.0683      0.1852      0.0971      0.0358       0.516      25.039      42.645     385.115       2.829     189.683      50.225       56.74     211459.    0.6738  
        1.12      0.0911      0.2398      0.0949      0.0361       0.520      25.208      41.689     387.717       2.848     185.435      48.770       56.75     211640.    0.6470  
        1.40      0.1139      0.2910      0.0926      0.0362       0.523      25.333      40.670     389.639       2.862     180.900      47.343       56.76     211832.    0.6203  
        1.68      0.1367      0.3389      0.0901      0.0363       0.524      25.406      39.582     390.759       2.870     176.059      45.944       56.78     212036.    0.5939  
        1.96      0.1594      0.3836      0.0875      0.0364       0.524      25.419      38.421     390.950       2.872     170.894      44.574       56.80     212253.    0.5676  
        2.24      0.1822      0.4252      0.0846      0.0363       0.523      25.362      37.184     390.087       2.865     165.393      43.235       56.82     212484.    0.5417  
        2.52      0.2050      0.4638      0.0817      0.0361       0.520      25.231      35.871     388.067       2.851     159.553      41.925       56.84     212727.    0.5159  
        2.80      0.2278      0.4996      0.0785      0.0358       0.516      25.020      34.485     384.824       2.827     153.389      40.645       56.87     212984.    0.4904  
        3.08      0.2505      0.5327      0.0752      0.0354       0.510      24.727      33.032     380.322       2.794     146.924      39.393       56.90     213255.    0.4652  
        3.36      0.2733      0.5630      0.0717      0.0348       0.502      24.351      31.516     374.535       2.751     140.182      38.166       56.94     213539.    0.4402  
        3.65      0.2961      0.5906      0.0682      0.0342       0.493      23.890      29.942     367.438       2.699     133.182      36.961       56.97     213838.    0.4155  
        3.93      0.3189      0.6156      0.0645      0.0334       0.481      23.341      28.314     359.003       2.637     125.943      35.773       57.01     214150.    0.3911  
        4.21      0.3417      0.6380      0.0606      0.0325       0.468      22.704      26.637     349.202       2.565     118.481      34.598       57.06     214477.    0.3669  
        4.49      0.3644      0.6575      0.0567      0.0314       0.453      21.976      24.912     338.005       2.483     110.811      33.430       57.10     214819.    0.3428  
        4.77      0.3872      0.6742      0.0527      0.0303       0.436      21.155      23.144     325.382       2.390     102.946      32.262       57.15     215175.    0.3189  
        5.05      0.4100      0.6878      0.0486      0.0289       0.417      20.240      21.336     311.306       2.287      94.901      31.086       57.20     215547.    0.2950  
        5.33      0.4328      0.6981      0.0444      0.0275       0.397      19.229      19.490     295.753       2.172      86.690      29.889       57.26     215933.    0.2711  
        5.61      0.4555      0.7046      0.0401      0.0259       0.374      18.121      17.609     278.704       2.047      78.327      28.658       57.32     216334.    0.2471  
        5.89      0.4783      0.7066      0.0357      0.0242       0.349      16.914      15.699     260.148       1.911      69.829      27.371       57.38     216751.    0.2228  
        6.17      0.5011      0.7031      0.0313      0.0223       0.322      15.610      13.762     240.083       1.764      61.215      26.000       57.44     217183.    0.1982  
        6.45      0.5239      0.6927      0.0269      0.0203       0.293      14.208      11.805     218.524       1.605      52.507      24.502       57.51     217630.    0.1730  
        6.73      0.5467      0.6730      0.0224      0.0182       0.262      12.711       9.832     195.499       1.436      43.732      22.810       57.58     218093.    0.1469  
        7.01      0.5694      0.6397      0.0179      0.0159       0.229      11.122       7.851     171.061       1.257      34.919      20.816       57.65     218572.    0.1198  
        7.29      0.5922      0.5856      0.0134      0.0135       0.195       9.446       5.869     145.279       1.067      26.103      18.322       57.72     219065.    0.0912  
        7.57      0.6150      0.4956      0.0089      0.0110       0.159       7.687       3.892     118.230       0.868      17.313      14.932       57.80     219574.    0.0605  
        7.85      0.6378      0.3339      0.0044      0.0084       0.121       5.848       1.924      89.945       0.661       8.557       9.702       57.88     220093.    0.0276  
        8.13      0.6605     -0.0328     -0.0003      0.0055       0.079       3.841      -0.120      59.084       0.434      -0.534      -0.921       57.96     220512.    0.0000  
                                                                                                                                                                                    
                                                                                                                                                                                    
                                                                                                                                                                                    
         PROP RPM =       1400                                                                                                                                                      
                                                                                                                                                                                    
         V          J           Pe         Ct          Cp          PWR         Torque      Thrust      PWR         Torque      Thrust      THR/PWR      Vtip      Reyn       FOM    
       (mph)     (Adv_Ratio)     -          -           -          (Hp)        (In-Lbf)     (Lbf)      (W)         (N-m)       (N)         (g/W)       (ft/s)      -          -     
        0.00      0.0000      0.0000      0.1028      0.0346       0.623      28.058      52.384     464.736       3.170     233.003      51.125       61.09     227217.    0.7602  
        0.30      0.0228      0.0658      0.1010      0.0350       0.630      28.363      51.474     469.788       3.204     228.957      49.697       61.09     227375.    0.7325  
        0.60      0.0456      0.1279      0.0991      0.0353       0.636      28.639      50.502     474.368       3.236     224.631      48.288       61.09     227544.    0.7050  
        0.91      0.0684      0.1864      0.0971      0.0356       0.641      28.880      49.463     478.357       3.263     220.013      46.900       61.10     227726.    0.6777  
        1.21      0.0912      0.2413      0.0949      0.0359       0.646      29.078      48.355     481.634       3.285     215.082      45.537       61.11     227920.    0.6506  
        1.51      0.1140      0.2928      0.0926      0.0360       0.649      29.224      47.171     484.057       3.302     209.818      44.200       61.13     228127.    0.6237  
        1.81      0.1368      0.3409      0.0901      0.0361       0.651      29.310      45.908     485.479       3.311     204.200      42.891       61.14     228348.    0.5971  
        2.12      0.1596      0.3859      0.0875      0.0362       0.651      29.325      44.561     485.736       3.313     198.205      41.610       61.17     228582.    0.5707  
        2.42      0.1823      0.4277      0.0846      0.0361       0.650      29.261      43.125     484.675       3.306     191.819      40.357       61.19     228830.    0.5445  
        2.72      0.2051      0.4666      0.0817      0.0359       0.647      29.110      41.601     482.164       3.289     185.039      39.134       61.22     229093.    0.5186  
        3.02      0.2279      0.5026      0.0785      0.0356       0.641      28.866      39.992     478.121       3.261     177.884      37.938       61.25     229370.    0.4929  
        3.32      0.2507      0.5358      0.0752      0.0352       0.634      28.526      38.305     472.502       3.223     170.379      36.770       61.28     229661.    0.4675  
        3.63      0.2735      0.5664      0.0717      0.0346       0.624      28.090      36.545     465.273       3.174     162.552      35.626       61.32     229968.    0.4425  
        3.93      0.2963      0.5942      0.0681      0.0340       0.612      27.554      34.718     456.401       3.113     154.426      34.503       61.36     230290.    0.4177  
        4.23      0.3191      0.6194      0.0644      0.0332       0.598      26.918      32.829     445.853       3.041     146.023      33.397       61.40     230627.    0.3931  
        4.53      0.3419      0.6419      0.0606      0.0323       0.581      26.177      30.881     433.591       2.957     137.361      32.304       61.45     230979.    0.3688  
        4.84      0.3647      0.6617      0.0567      0.0312       0.563      25.331      28.880     419.579       2.862     128.457      31.219       61.50     231348.    0.3447  
        5.14      0.3875      0.6787      0.0527      0.0301       0.541      24.377      26.827     403.779       2.754     119.328      30.136       61.55     231732.    0.3207  
        5.44      0.4103      0.6926      0.0485      0.0288       0.518      23.314      24.728     386.157       2.634     109.990      29.045       61.61     232132.    0.2967  
        5.74      0.4331      0.7032      0.0443      0.0273       0.492      22.138      22.585     366.682       2.501     100.460      27.937       61.66     232549.    0.2728  
        6.04      0.4559      0.7100      0.0400      0.0257       0.463      20.849      20.403     345.330       2.355      90.753      26.798       61.73     232982.    0.2487  
        6.35      0.4787      0.7125      0.0357      0.0240       0.432      19.446      18.186     322.089       2.197      80.891      25.610       61.79     233431.    0.2244  
        6.65      0.5015      0.7095      0.0313      0.0221       0.398      17.928      15.938     296.956       2.026      70.894      24.344       61.86     233897.    0.1997  
        6.95      0.5243      0.6997      0.0268      0.0201       0.362      16.298      13.667     269.949       1.841      60.789      22.963       61.93     234379.    0.1744  
        7.25      0.5470      0.6805      0.0223      0.0180       0.323      14.556      11.377     241.104       1.645      50.606      21.403       62.01     234878.    0.1483  
        7.55      0.5698      0.6479      0.0178      0.0157       0.282      12.708       9.079     210.488       1.436      40.381      19.563       62.08     235394.    0.1211  
        7.86      0.5926      0.5944      0.0133      0.0133       0.239      10.758       6.779     178.190       1.215      30.153      17.256       62.16     235927.    0.0923  
        8.16      0.6154      0.5044      0.0088      0.0107       0.194       8.712       4.486     144.304       0.984      19.955      14.101       62.25     236475.    0.0614  
        8.46      0.6382      0.3404      0.0043      0.0081       0.146       6.573       2.203     108.865       0.743       9.798       9.178       62.33     237035.    0.0280  
        8.76      0.6610     -0.0491     -0.0004      0.0052       0.093       4.208      -0.196      69.706       0.475      -0.873      -1.277       62.42     237442.    0.0000  
                                                                                                                                                                                    
                                                                                                                                                                                    
                                                                                                                                                                                    
         PROP RPM =       1500                                                                                                                                                      
                                                                                                                                                                                    
         V          J           Pe         Ct          Cp          PWR         Torque      Thrust      PWR         Torque      Thrust      THR/PWR      Vtip      Reyn       FOM    
       (mph)     (Adv_Ratio)     -          -           -          (Hp)        (In-Lbf)     (Lbf)      (W)         (N-m)       (N)         (g/W)       (ft/s)      -          -     
        0.00      0.0000      0.0000      0.1028      0.0344       0.763      32.041      60.142     568.619       3.620     267.510      47.973       65.45     243447.    0.7644  
        0.32      0.0228      0.0663      0.1010      0.0348       0.771      32.393      59.097     574.866       3.660     262.862      46.627       65.45     243616.    0.7364  
        0.65      0.0456      0.1287      0.0991      0.0351       0.779      32.712      57.979     580.531       3.696     257.891      45.299       65.46     243798.    0.7087  
        0.97      0.0685      0.1876      0.0971      0.0354       0.785      32.990      56.786     585.469       3.727     252.583      43.992       65.47     243993.    0.6811  
        1.30      0.0913      0.2428      0.0949      0.0357       0.791      33.219      55.512     589.527       3.753     246.915      42.709       65.48     244201.    0.6538  
        1.62      0.1141      0.2945      0.0926      0.0359       0.795      33.388      54.151     592.534       3.772     240.865      41.451       65.49     244423.    0.6267  
        1.94      0.1369      0.3429      0.0901      0.0360       0.797      33.488      52.699     594.303       3.783     234.406      40.220       65.51     244660.    0.5999  
        2.27      0.1597      0.3881      0.0875      0.0360       0.797      33.507      51.150     594.635       3.786     227.513      39.015       65.53     244911.    0.5733  
        2.59      0.1826      0.4302      0.0846      0.0359       0.796      33.434      49.499     593.340       3.777     220.170      37.839       65.56     245178.    0.5469  
        2.92      0.2054      0.4693      0.0816      0.0357       0.792      33.260      47.746     590.255       3.758     212.375      36.690       65.59     245459.    0.5209  
        3.24      0.2282      0.5054      0.0785      0.0354       0.785      32.979      45.896     585.279       3.726     204.147      35.568       65.62     245757.    0.4951  
        3.57      0.2510      0.5389      0.0752      0.0350       0.776      32.589      43.956     578.356       3.682     195.517      34.472       65.66     246070.    0.4696  
        3.89      0.2738      0.5696      0.0717      0.0345       0.764      32.087      41.933     569.446       3.625     186.518      33.400       65.70     246399.    0.4444  
        4.21      0.2967      0.5976      0.0681      0.0338       0.749      31.471      39.832     558.506       3.556     177.175      32.348       65.74     246744.    0.4194  
        4.54      0.3195      0.6230      0.0644      0.0330       0.732      30.738      37.660     545.496       3.473     167.513      31.314       65.79     247106.    0.3948  
        4.86      0.3423      0.6457      0.0606      0.0321       0.711      29.885      35.421     530.368       3.376     157.553      30.292       65.84     247485.    0.3704  
        5.19      0.3651      0.6657      0.0566      0.0311       0.688      28.911      33.120     513.077       3.266     147.317      29.279       65.89     247880.    0.3462  
        5.51      0.3879      0.6829      0.0526      0.0299       0.662      27.812      30.760     493.576       3.142     136.822      28.267       65.95     248293.    0.3221  
        5.83      0.4108      0.6970      0.0485      0.0286       0.633      26.586      28.347     471.822       3.004     126.086      27.250       66.01     248723.    0.2981  
        6.16      0.4336      0.7079      0.0443      0.0271       0.600      25.232      25.883     447.778       2.851     115.129      26.218       66.07     249170.    0.2740  
        6.48      0.4564      0.7150      0.0400      0.0255       0.565      23.746      23.375     421.415       2.683     103.971      25.158       66.14     249634.    0.2499  
        6.81      0.4792      0.7178      0.0356      0.0238       0.527      22.129      20.826     392.716       2.500      92.634      24.053       66.21     250117.    0.2255  
        7.13      0.5021      0.7152      0.0312      0.0219       0.485      20.380      18.243     361.680       2.303      81.144      22.878       66.28     250617.    0.2008  
        7.46      0.5249      0.7058      0.0267      0.0199       0.440      18.501      15.632     328.328       2.090      69.530      21.595       66.36     251135.    0.1754  
        7.78      0.5477      0.6871      0.0222      0.0177       0.393      16.494      13.001     292.709       1.863      57.828      20.146       66.44     251671.    0.1492  
        8.10      0.5705      0.6549      0.0177      0.0154       0.342      14.363      10.360     254.902       1.623      46.079      18.434       66.52     252225.    0.1219  
        8.43      0.5933      0.6015      0.0132      0.0130       0.288      12.116       7.718     215.020       1.369      34.328      16.280       66.61     252796.    0.0929  
        8.75      0.6162      0.5109      0.0087      0.0105       0.232       9.758       5.084     173.178       1.102      22.613      13.315       66.70     253385.    0.0617  
        9.08      0.6390      0.3431      0.0042      0.0078       0.174       7.292       2.461     129.416       0.824      10.945       8.624       66.79     253986.    0.0278  
        9.40      0.6618                                                                                                                                                            
                                                                                                                                                                                    
                                                                                                                                                                                    
                                                                                                                                                                                    
         PROP RPM =       1600                                                                                                                                                      
                                                                                                                                                                                    
         V          J           Pe         Ct          Cp          PWR         Torque      Thrust      PWR         Torque      Thrust      THR/PWR      Vtip      Reyn       FOM    
       (mph)     (Adv_Ratio)     -          -           -          (Hp)        (In-Lbf)     (Lbf)      (W)         (N-m)       (N)         (g/W)       (ft/s)      -          -     
        0.00      0.0000      0.0000      0.1028      0.0343       0.921      36.283      68.435     686.836       4.099     304.401      45.193       69.81     259676.    0.7681  
        0.35      0.0231      0.0674      0.1010      0.0346       0.931      36.690      67.231     694.539       4.145     299.043      43.905       69.82     259859.    0.7396  
        0.70      0.0462      0.1309      0.0991      0.0350       0.941      37.059      65.942     701.518       4.187     293.308      42.635       69.82     260056.    0.7113  
        1.05      0.0693      0.1906      0.0970      0.0353       0.949      37.379      64.564     707.586       4.223     287.179      41.386       69.83     260267.    0.6832  
        1.40      0.0925      0.2466      0.0948      0.0355       0.956      37.642      63.091     712.551       4.253     280.630      40.160       69.84     260493.    0.6554  
        1.75      0.1156      0.2991      0.0924      0.0357       0.960      37.834      61.518     716.197       4.274     273.632      38.960       69.86     260734.    0.6278  
        2.10      0.1387      0.3481      0.0899      0.0358       0.963      37.944      59.837     718.285       4.287     266.154      37.785       69.88     260991.    0.6005  
        2.45      0.1618      0.3937      0.0872      0.0358       0.964      37.959      58.042     718.564       4.289     258.170      36.637       69.91     261264.    0.5735  
        2.80      0.1849      0.4362      0.0843      0.0358       0.961      37.866      56.128     716.797       4.278     249.658      35.516       69.93     261553.    0.5467  
        3.15      0.2080      0.4757      0.0813      0.0356       0.956      37.654      54.096     712.783       4.254     240.619      34.423       69.97     261859.    0.5202  
        3.50      0.2311      0.5121      0.0781      0.0352       0.947      37.317      51.951     706.403       4.216     231.079      33.357       70.00     262182.    0.4940  
        3.85      0.2543      0.5458      0.0747      0.0348       0.935      36.851      49.702     697.589       4.163     221.076      32.316       70.04     262523.    0.4681  
        4.20      0.2774      0.5766      0.0712      0.0342       0.920      36.254      47.357     686.289       4.096     210.644      31.298       70.08     262881.    0.4425  
        4.55      0.3005      0.6048      0.0675      0.0335       0.902      35.523      44.923     672.453       4.013     199.817      30.301       70.13     263257.    0.4172  
        4.90      0.3236      0.6302      0.0637      0.0327       0.880      34.655      42.406     656.023       3.915     188.623      29.319       70.18     263651.    0.3923  
        5.25      0.3467      0.6529      0.0598      0.0318       0.854      33.647      39.812     636.943       3.801     177.085      28.351       70.24     264064.    0.3675  
        5.60      0.3698      0.6728      0.0558      0.0307       0.825      32.496      37.147     615.152       3.671     165.229      27.389       70.30     264495.    0.3430  
        5.95      0.3929      0.6898      0.0517      0.0295       0.792      31.199      34.414     590.594       3.525     153.075      26.430       70.36     264944.    0.3185  
        6.30      0.4161      0.7037      0.0475      0.0281       0.755      29.753      31.620     563.213       3.361     140.645      25.464       70.42     265413.    0.2942  
        6.65      0.4392      0.7142      0.0432      0.0266       0.715      28.155      28.769     532.967       3.181     127.963      24.483       70.49     265900.    0.2698  
        7.00      0.4623      0.7208      0.0389      0.0249       0.670      26.404      25.866     499.821       2.983     115.052      23.473       70.56     266407.    0.2453  
        7.35      0.4854      0.7227      0.0344      0.0231       0.622      24.499      22.918     463.757       2.768     101.940      22.415       70.64     266933.    0.2205  
        7.70      0.5085      0.7189      0.0300      0.0212       0.570      22.440      19.932     424.782       2.535      88.658      21.283       70.72     267479.    0.1952  
        8.05      0.5316      0.7075      0.0254      0.0191       0.514      20.229      16.916     382.930       2.285      75.243      20.037       70.81     268044.    0.1693  
        8.41      0.5547      0.6858      0.0209      0.0169       0.454      17.870      13.880     338.274       2.019      61.739      18.611       70.89     268629.    0.1425  
        8.76      0.5779      0.6484      0.0163      0.0145       0.390      15.369      10.836     290.929       1.736      48.197      16.893       70.98     269234.    0.1142  
        9.11      0.6010      0.5854      0.0117      0.0120       0.323      12.733       7.794     241.043       1.439      34.668      14.666       71.08     269858.    0.0841  
        9.46      0.6241      0.4746      0.0072      0.0094       0.253       9.971       4.764     188.749       1.127      21.191      11.449       71.18     270499.    0.0513  
        9.81      0.6472      0.2535      0.0026      0.0067       0.180       7.077       1.742     133.958       0.800       7.746       5.897       71.28     271147.    0.0160  
       10.16      0.6703                                                                                                                                                            
                                                                                                                                                                                    
                                                                                                                                                                                    
                                                                                                                                                                                    
         PROP RPM =       1700                                                                                                                                                      
                                                                                                                                                                                    
         V          J           Pe         Ct          Cp          PWR         Torque      Thrust      PWR         Torque      Thrust      THR/PWR      Vtip      Reyn       FOM    
       (mph)     (Adv_Ratio)     -          -           -          (Hp)        (In-Lbf)     (Lbf)      (W)         (N-m)       (N)         (g/W)       (ft/s)      -          -     
        0.00      0.0000      0.0000      0.1029      0.0341       1.100      40.785      77.265     820.300       4.608     343.675      42.722       74.18     275906.    0.7715  
        0.37      0.0228      0.0668      0.1011      0.0345       1.112      41.240      75.924     829.451       4.659     337.712      41.518       74.18     276098.    0.7433  
        0.73      0.0456      0.1298      0.0992      0.0348       1.123      41.653      74.491     837.760       4.706     331.336      40.330       74.18     276304.    0.7151  
        1.10      0.0684      0.1891      0.0971      0.0351       1.133      42.013      72.960     845.015       4.747     324.527      39.162       74.19     276524.    0.6873  
        1.47      0.0912      0.2447      0.0949      0.0354       1.141      42.310      71.326     850.991       4.780     317.258      38.016       74.21     276760.    0.6596  
        1.84      0.1140      0.2968      0.0926      0.0356       1.147      42.532      69.581     855.438       4.805     309.497      36.893       74.23     277012.    0.6323  
