         9x5M-JK                  (9x5M-JK.dat)                                                                                                                                     
         v2022-0915                                                                                                                                                                 
         Simulation Date: 09/23/2022                                                                                                                                                
                                                                                                                                                                                    
         AIRFOIL AERO DATA GENERATED USING:  POLAR DIAGRAMS                                                                                                                         
                                                                                                                                                                                    
         ====== PERFORMANCE DATA (versus advance ratio and MPH) ======                                                                                                              
                                                                                                                                                                                    
         DEFINITIONS: (Underwater)                                                                                                                                                  
         J=V/nD (advance ratio)                                                                                                                                                     
         Ct=T/(rho * n**2 * D**4) (thrust coef.)                                                                                                                                    
         Cp=P/(rho * n**3 * D**5) (power coef.)                                                                                                                                     
         Pe=Ct*J/Cp (efficiency)                                                                                                                                                    
         V  (model speed in MPH)                                                                                                                                                    
         Vtip (tip speed, fps)                                                                                                                                                      
         Reyn (at 75% of span)                                                                                                                                                      
         FOM (Figure of Merit)                                                                                                                                                      
                                                                                                                                                                                    
                                                                                                                                                                                    
         PROP RPM =        100                                                                                                                                                      
                                                                                                                                                                                    
         V          J           Pe         Ct          Cp          PWR         Torque      Thrust      PWR         Torque      Thrust      THR/PWR      Vtip      Reyn       FOM    
         V          J           Pe         Ct          Cp          PWR         Torque      Thrust      PWR         Torque      Thrust      THR/PWR      Vtip      Reyn       FOM    
       (mph)     (Adv_Ratio)     -          -           -          (Hp)        (In-Lbf)     (Lbf)      (W)         (N-m)       (N)         (g/W)       (ft/s)      -          -     
        0.00      0.0000      0.0000      0.1101      0.0393       0.335      16.245      31.739     249.861       1.835     141.176      57.616       51.05     163759.    0.7410  
        0.27      0.0242      0.0659      0.1083      0.0398       0.339      16.420      31.206     252.554       1.855     138.806      56.044       51.05     163883.    0.7147  
        0.54      0.0484      0.1281      0.1063      0.0402       0.342      16.580      30.634     255.008       1.873     136.259      54.487       51.06     164016.    0.6884  
        0.80      0.0726      0.1867      0.1042      0.0405       0.345      16.720      30.019     257.156       1.889     133.527      52.948       51.06     164159.    0.6622  
        1.07      0.0968      0.2418      0.1019      0.0408       0.347      16.835      29.361     258.928       1.902     130.597      51.432       51.08     164313.    0.6362  
        1.34      0.1210      0.2934      0.0994      0.0410       0.349      16.921      28.655     260.251       1.912     127.459      49.941       51.09     164477.    0.6103  
        1.61      0.1452      0.3418      0.0968      0.0411       0.350      16.972      27.900     261.046       1.918     124.100      48.477       51.11     164652.    0.5845  
        1.88      0.1694      0.3870      0.0940      0.0411       0.350      16.985      27.094     261.233       1.919     120.512      47.042       51.13     164839.    0.5590  
        2.14      0.1935      0.4290      0.0910      0.0411       0.350      16.952      26.233     260.731       1.915     116.686      45.636       51.15     165037.    0.5336  
        2.41      0.2177      0.4681      0.0878      0.0409       0.348      16.869      25.318     259.461       1.906     112.616      44.260       51.17     165247.    0.5084  
        2.68      0.2419      0.5043      0.0845      0.0405       0.345      16.733      24.349     257.357       1.890     108.305      42.913       51.20     165469.    0.4834  
        2.95      0.2661      0.5377      0.0809      0.0401       0.341      16.539      23.327     254.372       1.869     103.759      41.595       51.23     165704.    0.4586  
        3.22      0.2903      0.5683      0.0772      0.0394       0.336      16.285      22.255     250.474       1.840      98.992      40.301       51.27     165950.    0.4340  
        3.48      0.3145      0.5962      0.0733      0.0387       0.329      15.971      21.137     245.641       1.804      94.018      39.029       51.31     166210.    0.4096  
        3.75      0.3387      0.6214      0.0693      0.0378       0.322      15.595      19.975     239.858       1.762      88.851      37.773       51.35     166481.    0.3854  
        4.02      0.3629      0.6439      0.0651      0.0367       0.313      15.156      18.773     233.113       1.712      83.504      36.528       51.39     166766.    0.3613  
        4.29      0.3871      0.6634      0.0608      0.0355       0.302      14.655      17.534     225.398       1.656      77.993      35.285       51.44     167063.    0.3373  
        4.56      0.4113      0.6799      0.0564      0.0341       0.291      14.090      16.262     216.712       1.592      72.334      34.036       51.49     167373.    0.3133  
        4.82      0.4355      0.6932      0.0519      0.0326       0.278      13.462      14.960     207.055       1.521      66.542      32.771       51.54     167696.    0.2893  
        5.09      0.4597      0.7028      0.0473      0.0309       0.263      12.772      13.632     196.437       1.443      60.635      31.476       51.59     168033.    0.2653  
        5.36      0.4839      0.7082      0.0426      0.0291       0.248      12.020      12.282     184.871       1.358      54.630      30.133       51.65     168382.    0.2411  
        5.63      0.5081      0.7087      0.0379      0.0271       0.231      11.208      10.915     172.379       1.266      48.549      28.719       51.71     168745.    0.2166  
        5.90      0.5323      0.7032      0.0331      0.0250       0.213      10.337       9.535     158.993       1.168      42.412      27.201       51.78     169120.    0.1917  
        6.17      0.5564      0.6901      0.0283      0.0228       0.194       9.411       8.148     144.753       1.063      36.242      25.531       51.85     169510.    0.1664  
        6.43      0.5806      0.6666      0.0235      0.0204       0.174       8.433       6.759     129.711       0.953      30.066      23.636       51.92     169913.    0.1403  
        6.70      0.6048      0.6287      0.0187      0.0179       0.153       7.408       5.375     113.932       0.837      23.910      21.400       51.99     170329.    0.1133  
        6.97      0.6290      0.5689      0.0139      0.0154       0.131       6.339       4.002      97.493       0.716      17.803      18.620       52.06     170758.    0.0850  
        7.24      0.6532      0.4733      0.0092      0.0127       0.108       5.233       2.647      80.485       0.591      11.774      14.917       52.14     171202.    0.0554  
        7.51      0.6774      0.3116      0.0046      0.0099       0.084       4.096       1.315      63.000       0.463       5.850       9.469       52.22     171657.    0.0248  
        7.77      0.7016     -0.0002      0.0000      0.0071       0.060       2.922       0.000      44.948       0.330      -0.002      -0.005       52.31     172106.    0.0000  
                                                                                                                                                                                    
                                                                                                                                                                                    
                                                                                                                                                                                    
         PROP RPM =       1400                                                                                                                                                      
                                                                                                                                                                                    
         V          J           Pe         Ct          Cp          PWR         Torque      Thrust      PWR         Torque      Thrust      THR/PWR      Vtip      Reyn       FOM    
       (mph)     (Adv_Ratio)     -          -           -          (Hp)        (In-Lbf)     (Lbf)      (W)         (N-m)       (N)         (g/W)       (ft/s)      -          -     
        0.00      0.0000      0.0000      0.1101      0.0392       0.416      18.747      36.815     310.523       2.118     163.752      53.774       54.98     176356.    0.7448  
        0.29      0.0242      0.0663      0.1083      0.0396       0.421      18.952      36.196     313.906       2.141     161.001      52.301       54.98     176489.    0.7183  
        0.58      0.0484      0.1288      0.1063      0.0400       0.425      19.138      35.532     316.991       2.162     158.045      50.841       54.98     176633.    0.6918  
        0.87      0.0726      0.1877      0.1042      0.0403       0.429      19.301      34.819     319.693       2.181     154.873      49.399       54.99     176788.    0.6654  
        1.16      0.0969      0.2431      0.1019      0.0406       0.432      19.436      34.054     321.926       2.196     151.472      47.980       55.00     176953.    0.6392  
        1.44      0.1211      0.2950      0.0994      0.0408       0.434      19.536      33.235     323.594       2.207     147.829      46.584       55.02     177130.    0.6131  
        1.73      0.1453      0.3436      0.0968      0.0409       0.435      19.597      32.358     324.603       2.214     143.929      45.214       55.04     177319.    0.5871  
        2.02      0.1695      0.3890      0.0940      0.0410       0.436      19.612      31.422     324.849       2.216     139.763      43.872       55.06     177520.    0.5614  
        2.31      0.1937      0.4313      0.0910      0.0409       0.435      19.575      30.423     324.232       2.212     135.320      42.558       55.08     177734.    0.5359  
        2.60      0.2179      0.4705      0.0878      0.0407       0.433      19.480      29.360     322.652       2.201     130.594      41.273       55.11     177961.    0.5105  
        2.89      0.2422      0.5069      0.0845      0.0404       0.429      19.321      28.234     320.027       2.183     125.586      40.016       55.14     178200.    0.4854  
        3.18      0.2664      0.5404      0.0809      0.0399       0.424      19.096      27.048     316.297       2.157     120.307      38.786       55.18     178453.    0.4605  
        3.47      0.2906      0.5713      0.0772      0.0393       0.418      18.802      25.803     311.422       2.124     114.772      37.581       55.21     178719.    0.4358  
        3.76      0.3148      0.5993      0.0733      0.0385       0.410      18.436      24.504     305.375       2.083     108.995      36.396       55.25     178999.    0.4113  
        4.05      0.3390      0.6247      0.0693      0.0376       0.400      17.999      23.155     298.135       2.034     102.994      35.227       55.30     179292.    0.3870  
        4.33      0.3632      0.6473      0.0651      0.0365       0.388      17.489      21.759     289.688       1.976      96.785      34.069       55.34     179598.    0.3628  
        4.62      0.3875      0.6671      0.0608      0.0353       0.376      16.906      20.321     280.024       1.910      90.386      32.914       55.39     179919.    0.3387  
        4.91      0.4117      0.6838      0.0564      0.0339       0.361      16.249      18.843     269.141       1.836      83.815      31.755       55.45     180254.    0.3147  
        5.20      0.4359      0.6973      0.0518      0.0324       0.345      15.518      17.331     257.040       1.753      77.090      30.583       55.50     180602.    0.2906  
        5.49      0.4601      0.7072      0.0472      0.0307       0.327      14.715      15.789     243.732       1.662      70.231      29.383       55.56     180965.    0.2665  
        5.78      0.4843      0.7129      0.0425      0.0289       0.307      13.840      14.222     229.234       1.564      63.261      28.141       55.63     181342.    0.2423  
        6.07      0.5085      0.7138      0.0378      0.0269       0.286      12.894      12.635     213.574       1.457      56.201      26.833       55.69     181733.    0.2177  
        6.36      0.5328      0.7087      0.0330      0.0248       0.264      11.881      11.034     196.792       1.342      49.078      25.431       55.76     182138.    0.1928  
        6.65      0.5570      0.6960      0.0282      0.0226       0.240      10.803       9.424     178.938       1.221      41.917      23.888       55.84     182558.    0.1674  
        6.93      0.5812      0.6730      0.0234      0.0202       0.215       9.664       7.813     160.079       1.092      34.750      22.136       55.91     182993.    0.1412  
        7.22      0.6054      0.6354      0.0186      0.0177       0.188       8.470       6.207     140.296       0.957      27.607      20.066       55.99     183442.    0.1141  
        7.51      0.6296      0.5759      0.0138      0.0151       0.161       7.226       4.614     119.687       0.816      20.522      17.485       56.07     183905.    0.0857  
        7.80      0.6538      0.4797      0.0091      0.0124       0.132       5.939       3.042      98.365       0.671      13.529      14.025       56.16     184383.    0.0558  
        8.09      0.6781      0.3151      0.0045      0.0096       0.103       4.615       1.497      76.446       0.521       6.659       8.883       56.24     184874.    0.0248  
        8.38      0.7023     -0.0096     -0.0001      0.0068       0.072       3.247      -0.031      53.776       0.367      -0.138      -0.262       56.33     185356.    0.0000  
                                                                                                                                                                                    
                                                                                                                                                                                    
                                                                                                                                                                                    
         PROP RPM =       1500                                                                                                                                                      
                                                                                                                                                                                    
         V          J           Pe         Ct          Cp          PWR         Torque      Thrust      PWR         Torque      Thrust      THR/PWR      Vtip      Reyn       FOM    
       (mph)     (Adv_Ratio)     -          -           -          (Hp)        (In-Lbf)     (Lbf)      (W)         (N-m)       (N)         (g/W)       (ft/s)      -          -     
        0.00      0.0000      0.0000      0.1101      0.0390       0.510      21.425      42.267     380.218       2.421     188.003      50.421       58.90     188953.    0.7483  
        0.31      0.0242      0.0666      0.1083      0.0394       0.515      21.660      41.557     384.402       2.447     184.845      49.034       58.91     189096.    0.7216  
        0.62      0.0485      0.1294      0.1063      0.0398       0.521      21.875      40.794     388.217       2.471     181.450      47.661       58.91     189250.    0.6949  
        0.93      0.0727      0.1886      0.1042      0.0401       0.525      22.064      39.975     391.561       2.493     177.807      46.305       58.92     189415.    0.6683  
        1.24      0.0969      0.2442      0.1019      0.0404       0.529      22.220      39.097     394.327       2.510     173.902      44.970       58.93     189593.    0.6419  
        1.55      0.1211      0.2964      0.0994      0.0406       0.532      22.336      38.156     396.399       2.524     169.717      43.659       58.95     189783.    0.6156  
        1.86      0.1454      0.3452      0.0968      0.0408       0.533      22.407      37.149     397.658       2.532     165.239      42.372       58.97     189985.    0.5896  
        2.17      0.1696      0.3908      0.0940      0.0408       0.534      22.425      36.073     397.977       2.534     160.453      41.112       58.99     190201.    0.5637  
        2.48      0.1938      0.4332      0.0910      0.0407       0.533      22.383      34.926     397.232       2.529     155.350      39.879       59.02     190430.    0.5380  
        2.79      0.2180      0.4726      0.0878      0.0405       0.530      22.275      33.705     395.302       2.517     149.921      38.673       59.05     190673.    0.5125  
        3.10      0.2423      0.5091      0.0845      0.0402       0.526      22.093      32.412     392.082       2.496     144.169      37.495       59.08     190930.    0.4873  
        3.41      0.2665      0.5428      0.0809      0.0397       0.520      21.835      31.049     387.499       2.467     138.105      36.343       59.12     191201.    0.4623  
        3.72      0.2907      0.5738      0.0772      0.0391       0.512      21.497      29.619     381.504       2.429     131.746      35.214       59.16     191486.    0.4375  
        4.03      0.3150      0.6020      0.0733      0.0383       0.502      21.078      28.127     374.064       2.381     125.111      34.106       59.20     191786.    0.4129  
        4.34      0.3392      0.6276      0.0693      0.0374       0.490      20.576      26.578     365.152       2.325     118.218      33.013       59.25     192100.    0.3885  
        4.65      0.3634      0.6504      0.0651      0.0364       0.476      19.990      24.974     354.751       2.258     111.086      31.931       59.30     192429.    0.3643  
        4.96      0.3876      0.6703      0.0608      0.0351       0.460      19.319      23.322     342.848       2.183     103.736      30.854       59.35     192773.    0.3401  
        5.27      0.4119      0.6873      0.0564      0.0338       0.442      18.563      21.625     329.439       2.097      96.189      29.773       59.41     193132.    0.3161  
        5.58      0.4361      0.7010      0.0518      0.0322       0.422      17.723      19.889     314.527       2.002      88.465      28.681       59.47     193506.    0.2920  
        5.88      0.4603      0.7111      0.0472      0.0306       0.400      16.799      18.118     298.124       1.898      80.588      27.565       59.53     193894.    0.2678  
        6.19      0.4845      0.7172      0.0425      0.0287       0.376      15.792      16.318     280.252       1.784      72.583      26.410       59.60     194299.    0.2435  
        6.50      0.5088      0.7184      0.0378      0.0268       0.350      14.704      14.496     260.947       1.661      64.476      25.196       59.67     194718.    0.2190  
        6.81      0.5330      0.7138      0.0330      0.0246       0.322      13.538      12.657     240.255       1.530      56.296      23.894       59.75     195153.    0.1940  
        7.12      0.5572      0.7015      0.0282      0.0224       0.293      12.297      10.808     218.240       1.389      48.075      22.463       59.82     195603.    0.1686  
        7.43      0.5815      0.6791      0.0233      0.0200       0.261      10.987       8.958     194.984       1.241      39.846      20.838       59.91     196069.    0.1424  
        7.74      0.6057      0.6421      0.0185      0.0175       0.229       9.612       7.115     170.588       1.086      31.645      18.917       59.99     196550.    0.1152  
        8.05      0.6299      0.5831      0.0138      0.0149       0.195       8.180       5.286     145.173       0.924      23.512      16.515       60.08     197048.    0.0867  
        8.36      0.6541      0.4870      0.0091      0.0122       0.159       6.699       3.482     118.879       0.757      15.486      13.284       60.17     197560.    0.0566  
        8.67      0.6784      0.3208      0.0045      0.0094       0.123       5.175       1.709      91.847       0.585       7.601       8.439       60.26     198087.    0.0252  
        8.98      0.7026     -0.0131     -0.0001      0.0065       0.086       3.599      -0.047      63.862       0.407      -0.208      -0.332       60.36     198600.    0.0000  
                                                                                                                                                                                    
                                                                                                                                                                                    
                                                                                                                                                                                    
         PROP RPM =       1600                                                                                                                                                      
                                                                                                                                                                                    
         V          J           Pe         Ct          Cp          PWR         Torque      Thrust      PWR         Torque      Thrust      THR/PWR      Vtip      Reyn       FOM    
       (mph)     (Adv_Ratio)     -          -           -          (Hp)        (In-Lbf)     (Lbf)      (W)         (N-m)       (N)         (g/W)       (ft/s)      -          -     
        0.00      0.0000      0.0000      0.1102      0.0388       0.616      24.277      48.096     459.567       2.743     213.929      47.468       62.83     201549.    0.7515  
        0.33      0.0242      0.0669      0.1083      0.0393       0.623      24.547      47.287     464.666       2.773     210.334      46.158       62.83     201702.    0.7246  
        0.66      0.0485      0.1300      0.1063      0.0396       0.629      24.793      46.419     469.321       2.801     206.470      44.861       62.84     201867.    0.6977  
        0.99      0.0727      0.1895      0.1042      0.0400       0.635      25.008      45.487     473.403       2.825     202.324      43.581       62.85     202043.    0.6710  
        1.32      0.0970      0.2453      0.1019      0.0403       0.639      25.187      44.487     476.781       2.846     197.879      42.321       62.86     202233.    0.6444  
        1.65      0.1212      0.2977      0.0994      0.0405       0.643      25.321      43.416     479.318       2.861     193.115      41.084       62.88     202435.    0.6180  
        1.98      0.1454      0.3466      0.0968      0.0406       0.645      25.402      42.270     480.864       2.870     188.017      39.871       62.90     202652.    0.5917  
        2.31      0.1697      0.3924      0.0940      0.0407       0.645      25.424      41.045     481.270       2.872     182.569      38.683       62.92     202882.    0.5657  
        2.64      0.1939      0.4350      0.0910      0.0406       0.644      25.377      39.739     480.381       2.867     176.759      37.521       62.95     203127.    0.5399  
        2.97      0.2181      0.4745      0.0878      0.0404       0.641      25.254      38.349     478.050       2.853     170.578      36.386       62.98     203386.    0.5144  
        3.31      0.2424      0.5112      0.0845      0.0401       0.636      25.048      36.877     474.151       2.830     164.030      35.276       63.02     203660.    0.4890  
        3.64      0.2666      0.5450      0.0809      0.0396       0.628      24.754      35.325     468.594       2.797     157.126      34.192       63.06     203949.    0.4639  
        3.97      0.2909      0.5761      0.0772      0.0390       0.619      24.370      33.697     461.319       2.753     149.886      33.131       63.10     204254.    0.4390  
        4.30      0.3151      0.6045      0.0733      0.0382       0.607      23.893      31.999     452.285       2.699     142.332      32.090       63.15     204574.    0.4144  
        4.63      0.3393      0.6302      0.0693      0.0373       0.592      23.321      30.235     441.460       2.635     134.484      31.064       63.20     204909.    0.3899  
        4.96      0.3636      0.6531      0.0651      0.0362       0.575      22.653      28.409     428.820       2.559     126.365      30.049       63.25     205260.    0.3656  
        5.29      0.3878      0.6733      0.0608      0.0350       0.556      21.889      26.528     414.353       2.473     117.998      29.039       63.31     205627.    0.3414  
        5.62      0.4121      0.6904      0.0563      0.0336       0.534      21.028      24.597     398.052       2.376     109.405      28.027       63.37     206010.    0.3173  
        5.95      0.4363      0.7044      0.0518      0.0321       0.509      20.070      22.620     379.920       2.267     100.613      27.005       63.43     206409.    0.2932  
        6.28      0.4605      0.7148      0.0472      0.0304       0.483      19.016      20.604     359.972       2.148      91.646      25.961       63.50     206824.    0.2690  
        6.61      0.4848      0.7211      0.0425      0.0286       0.454      17.868      18.555     338.236       2.019      82.535      24.883       63.58     207256.    0.2447  
        6.94      0.5090      0.7227      0.0377      0.0266       0.422      16.627      16.481     314.753       1.879      73.307      23.750       63.65     207704.    0.2201  
        7.27      0.5333      0.7184      0.0330      0.0245       0.388      15.298      14.388     289.582       1.728      63.997      22.536       63.73     208168.    0.1951  
        7.60      0.5575      0.7066      0.0281      0.0222       0.352      13.883      12.284     262.800       1.568      54.641      21.202       63.81     208649.    0.1696  
        7.93      0.5817      0.6847      0.0233      0.0198       0.314      12.388      10.179     234.506       1.400      45.276      19.688       63.90     209146.    0.1434  
        8.26      0.6060      0.6483      0.0185      0.0173       0.275      10.820       8.081     204.825       1.222      35.945      17.895       63.99     209660.    0.1161  
        8.59      0.6302      0.5896      0.0137      0.0147       0.233       9.187       6.001     173.904       1.038      26.691      15.651       64.08     210191.    0.0875  
        8.92      0.6544      0.4937      0.0090      0.0120       0.190       7.497       3.948     141.913       0.847      17.560      12.618       64.18     210738.    0.0572  
        9.25      0.6787      0.3260      0.0044      0.0092       0.146       5.759       1.931     109.026       0.651       8.590       8.034       64.28     211300.    0.0255  
        9.59      0.7029     -0.0173     -0.0002      0.0063       0.100       3.959      -0.068      74.936       0.447      -0.303      -0.412       64.39     211845.    0.0000  
                                                                                                                                                                                    
                                                                                                                                                                                    
                                                                                                                                                                                    
         PROP RPM =       1700                                                                                                                                                      
                                                                                                                                                                                    
         V          J           Pe         Ct          Cp          PWR         Torque      Thrust      PWR         Torque      Thrust      THR/PWR      Vtip      Reyn       FOM    
       (mph)     (Adv_Ratio)     -          -           -          (Hp)        (In-Lbf)     (Lbf)      (W)         (N-m)       (N)         (g/W)       (ft/s)      -          -     
        0.00      0.0000      0.0000      0.1102      0.0387       0.736      27.305      54.301     549.183       3.085     241.529      44.847       66.76     214146.    0.7544  
        0.35      0.0243      0.0672      0.1083      0.0391       0.745      27.610      53.388     555.326       3.119     237.469      43.605       66.76     214309.    0.7273  
        0.70      0.0485      0.1306      0.1063      0.0395       0.752      27.889      52.407     560.935       3.151     233.105      42.376       66.77     214484.    0.7003  
        1.05      0.0728      0.1903      0.1042      0.0399       0.759      28.134      51.354     565.858       3.179     228.421      41.163       66.78     214671.    0.6734  
        1.41      0.0970      0.2463      0.1019      0.0401       0.764      28.337      50.225     569.935       3.201     223.399      39.970       66.79     214873.    0.6466  
        1.76      0.1213      0.2989      0.0994      0.0404       0.768      28.489      49.015     572.999       3.219     218.017      38.799       66.81     215088.    0.6201  
        2.11      0.1455      0.3480      0.0968      0.0405       0.771      28.582      47.720     574.876       3.229     212.258      37.650       66.83     215318.    0.5937  
        2.46      0.1698      0.3939      0.0940      0.0405       0.772      28.607      46.336     575.379       3.232     206.102      36.526       66.86     215563.    0.5676  
        2.81      0.1940      0.4366      0.0910      0.0404       0.770      28.555      44.860     574.327       3.226     199.537      35.428       66.89     215823.    0.5417  
        3.16      0.2183      0.4763      0.0878      0.0403       0.766      28.416      43.290     571.540       3.210     192.553      34.354       66.92     216099.    0.5160  
        3.51      0.2426      0.5131      0.0845      0.0399       0.760      28.184      41.626     566.867       3.184     185.153      33.307       66.96     216391.    0.4905  
        3.87      0.2668      0.5471      0.0809      0.0395       0.751      27.853      39.872     560.200       3.147     177.352      32.283       67.00     216698.    0.4653  
        4.22      0.2911      0.5783      0.0772      0.0388       0.740      27.418      38.033     551.466       3.098     169.171      31.281       67.04     217022.    0.4404  
        4.57      0.3153      0.6068      0.0733      0.0381       0.725      26.879      36.114     540.616       3.037     160.635      30.299       67.09     217363.    0.4157  
        4.92      0.3396      0.6327      0.0692      0.0372       0.708      26.232      34.120     527.610       2.964     151.768      29.332       67.15     217719.    0.3911  
        5.27      0.3638      0.6558      0.0650      0.0361       0.687      25.477      32.058     512.422       2.878     142.594      28.376       67.21     218093.    0.3668  
        5.62      0.3881      0.6760      0.0607      0.0349       0.664      24.613      29.932     495.032       2.781     133.139      27.425       67.27     218483.    0.3425  
        5.97      0.4123      0.6934      0.0563      0.0335       0.638      23.638      27.750     475.436       2.671     123.431      26.474       67.33     218891.    0.3184  
        6.33      0.4366      0.7075      0.0518      0.0319       0.608      22.554      25.516     453.636       2.548     113.497      25.513       67.40     219315.    0.2942  
        6.68      0.4608      0.7181      0.0472      0.0303       0.576      21.362      23.239     429.650       2.413     103.367      24.533       67.47     219757.    0.2700  
        7.03      0.4851      0.7247      0.0425      0.0284       0.541      20.062      20.925     403.510       2.267      93.074      23.521       67.55     220216.    0.2456  
        7.38      0.5094      0.7266      0.0377      0.0264       0.503      18.658      18.581     375.268       2.108      82.650      22.459       67.63     220692.    0.2210  
        7.73      0.5336      0.7227      0.0329      0.0243       0.463      17.153      16.217     344.994       1.938      72.134      21.321       67.72     221186.    0.1960  
        8.08      0.5579      0.7112      0.0281      0.0220       0.419      15.551      13.841     312.781       1.757      61.567      20.072       67.80     221697.    0.1705  
        8.43      0.5821      0.6897      0.0233      0.0196       0.374      13.859      11.464     278.750       1.566      50.991      18.653       67.90     222226.    0.1442  
        8.79      0.6064      0.6537      0.0185      0.0171       0.326      12.084       9.095     243.050       1.365      40.453      16.972       67.99     222773.    0.1168  
        9.14      0.6306      0.5953      0.0137      0.0145       0.276      10.235       6.746     205.859       1.156      30.005      14.863       68.09     223337.    0.0881  
        9.49      0.6549      0.4991      0.0090      0.0118       0.224       8.322       4.428     167.384       0.940      19.696      11.999       68.19     223919.    0.0576  
        9.84      0.6791      0.3293      0.0044      0.0090       0.171       6.356       2.152     127.832       0.718       9.570       7.634       68.30     224517.    0.0256  
       10.19      0.7034     -0.0256     -0.0002      0.0061       0.116       4.313      -0.110      86.748       0.487      -0.488      -0.574       68.41     225092.    0.0000  
                                                                                                                                                                                    
                                                                                                                                                                                    
                                                                                                                                                                                    
         PROP RPM =       1800                                                                                                                                                      
                                                                                                                                                                                    
         V          J           Pe         Ct          Cp          PWR         Torque      Thrust      PWR         Torque      Thrust      THR/PWR      Vtip      Reyn       FOM    
       (mph)     (Adv_Ratio)     -          -           -          (Hp)        (In-Lbf)     (Lbf)      (W)         (N-m)       (N)         (g/W)       (ft/s)      -          -     
        0.00      0.0000      0.0000      0.1102      0.0385       0.871      30.507      60.882     649.682       3.447     270.804      42.504       70.69     226743.    0.7571  
        0.38      0.0245      0.0682      0.1083      0.0390       0.881      30.855      59.846     657.085       3.486     266.197      41.310       70.69     226917.    0.7295  
        0.75      0.0491      0.1325      0.1063      0.0394       0.890      31.172      58.732     663.835       3.522     261.240      40.129       70.69     227105.    0.7020  
        1.13      0.0736      0.1930      0.1041      0.0397       0.898      31.449      57.535     669.746       3.553     255.916      38.964       70.71     227307.    0.6747  
        1.51      0.0982      0.2497      0.1018      0.0400       0.905      31.678      56.251     674.623       3.579     250.203      37.819       70.72     227523.    0.6475  
        1.88      0.1227      0.3029      0.0993      0.0402       0.910      31.849      54.873     678.261       3.598     244.075      36.695       70.74     227755.    0.6205  
        2.26      0.1473      0.3525      0.0966      0.0404       0.912      31.951      53.398     680.438       3.610     237.512      35.594       70.76     228002.    0.5938  
        2.64      0.1718      0.3989      0.0938      0.0404       0.913      31.974      51.820     680.931       3.612     230.494      34.517       70.79     228266.    0.5672  
        3.01      0.1964      0.4419      0.0907      0.0403       0.911      31.908      50.136     679.513       3.605     223.004      33.465       70.82     228546.    0.5409  
        3.39      0.2209      0.4819      0.0875      0.0401       0.906      31.741      48.344     675.965       3.586     215.033      32.438       70.86     228843.    0.5149  
        3.77      0.2455      0.5189      0.0841      0.0398       0.899      31.466      46.444     670.106       3.555     206.585      31.437       70.90     229158.    0.4891  
        4.14      0.2700      0.5531      0.0804      0.0393       0.887      31.076      44.442     661.807       3.511     197.680      30.459       70.95     229489.    0.4635  
        4.52      0.2945      0.5844      0.0766      0.0386       0.873      30.568      42.343     650.986       3.454     188.342      29.502       71.00     229839.    0.4382  
        4.90      0.3191      0.6130      0.0727      0.0378       0.855      29.939      40.153     637.579       3.382     178.600      28.565       71.05     230206.    0.4132  
        5.27      0.3436      0.6388      0.0685      0.0369       0.834      29.186      37.878     621.541       3.297     168.482      27.642       71.11     230591.    0.3884  
        5.65      0.3682      0.6618      0.0643      0.0358       0.808      28.308      35.526     602.841       3.198     158.018      26.729       71.17     230995.    0.3637  
        6.02      0.3927      0.6820      0.0599      0.0345       0.780      27.303      33.102     581.458       3.085     147.237      25.821       71.24     231416.    0.3391  
        6.40      0.4173      0.6991      0.0554      0.0331       0.747      26.173      30.614     557.386       2.957     136.171      24.912       71.31     231857.    0.3147  
        6.78      0.4418      0.7129      0.0508      0.0315       0.712      24.917      28.069     530.633       2.815     124.853      23.993       71.38     232315.    0.2902  
        7.15      0.4664      0.7231      0.0461      0.0297       0.672      23.536      25.476     501.224       2.659     113.318      23.054       71.46     232792.    0.2656  
        7.53      0.4909      0.7290      0.0413      0.0278       0.629      22.032      22.842     469.203       2.489     101.603      22.081       71.54     233288.    0.2409  
        7.91      0.5154      0.7299      0.0365      0.0258       0.583      20.409      20.178     434.638       2.306      89.750      21.056       71.63     233803.    0.2159  
        8.28      0.5400      0.7246      0.0317      0.0236       0.533      18.671      17.491     397.622       2.109      77.802      19.953       71.72     234337.    0.1905  
        8.66      0.5645      0.7111      0.0268      0.0213       0.480      16.824      14.795     358.279       1.901      65.808      18.730       71.82     234890.    0.1645  
        9.04      0.5891      0.6864      0.0219      0.0188       0.425      14.874      12.100     316.767       1.680      53.819      17.325       71.92     235462.    0.1376  
        9.41      0.6136      0.6451      0.0170      0.0162       0.366      12.832       9.418     273.279       1.450      41.891      15.631       72.02     236054.    0.1095  
        9.79      0.6382      0.5773      0.0122      0.0135       0.306      10.708       6.763     228.047       1.210      30.082      13.451       72.13     236665.    0.0799  
       10.17      0.6627      0.4625      0.0075      0.0108       0.243       8.515       4.148     181.330       0.962      18.451      10.376       72.24     237294.    0.0482  
       10.54      0.6873      0.2488      0.0029      0.0079       0.179       6.262       1.583     133.356       0.707       7.040       5.384       72.36     237939.    0.0155  
       10.92      0.7118                                                                                                                                                            
                                                                                                                                                                                    
                                                                                                                                                                                    
                                                                                                                                                                                    
         PROP RPM =       1900                                                                                                                                                      
                                                                                                                                                                                    
         V          J           Pe         Ct          Cp          PWR         Torque      Thrust      PWR         Torque      Thrust      THR/PWR      Vtip      Reyn       FOM    
